date	html	pdf	abstract	epdf
2012-01-01	145	27	6	0
2012-02-01	167	40	3	0
2012-03-01	330	69	2	0
2012-04-01	328	63	1	0
2012-05-01	320	61	1	0
2012-06-01	292	53	0	0
2012-07-01	151	26	1	0
2012-08-01	137	39	2	0
2012-09-01	204	46	3	0
2012-10-01	223	59	1	0
2012-11-01	272	48	4	0
2012-12-01	215	37	3	0
2013-01-01	131	20	5	0
2013-02-01	161	36	3	0
2013-03-01	254	45	3	0
2013-04-01	360	49	4	0
2013-05-01	343	47	5	0
2013-06-01	275	56	6	0
2013-07-01	172	30	2	0
2013-08-01	177	38	2	0
2013-09-01	165	40	2	0
2013-10-01	198	48	0	0
2013-11-01	195	89	6	0
2013-12-01	122	47	0	0
2014-01-01	73	19	2	0
2014-02-01	117	45	2	0
2014-03-01	191	40	6	0
2014-04-01	159	44	2	0
2014-05-01	338	72	3	0
2014-06-01	189	40	1	0
2014-07-01	131	39	16	0
2014-08-01	155	36	1	0
2014-09-01	184	59	2	0
2014-10-01	220	74	5	0
2014-11-01	267	51	0	0
2014-12-01	162	43	6	0
2015-01-01	136	33	2	0
2015-02-01	121	45	0	0
2015-03-01	213	48	0	0
2015-04-01	249	41	1	0
2015-05-01	296	138	7	4
2015-06-01	297	54	3	15
2015-07-01	138	32	1	0
2015-08-01	142	37	1	0
2015-09-01	140	17	2	0
2015-10-01	152	46	4	0
2015-11-01	235	33	1	0
2015-12-01	126	41	2	1
2016-01-01	69	18	3	0
2016-02-01	96	27	1	0
2016-03-01	109	33	3	0
2016-04-01	106	26	2	0
