date	html	pdf	abstract	epdf
2012-01-01	25	18	3	0
2012-02-01	17	16	3	0
2012-03-01	49	28	4	0
2012-04-01	50	31	1	0
2012-05-01	31	27	3	0
2012-06-01	31	19	6	0
2012-07-01	22	18	5	0
2012-08-01	21	15	6	0
2012-09-01	29	25	3	0
2012-10-01	38	14	1	0
2012-11-01	24	27	1	0
2012-12-01	13	7	3	0
2013-01-01	25	13	2	0
2013-02-01	15	14	5	0
2013-03-01	34	21	6	0
2013-04-01	35	18	3	0
2013-05-01	42	14	4	0
2013-06-01	19	13	4	0
2013-07-01	22	14	4	0
2013-08-01	21	19	5	0
2013-09-01	19	24	2	0
2013-10-01	30	25	1	0
2013-11-01	17	34	2	0
2013-12-01	8	5	2	0
2014-01-01	9	12	3	0
2014-02-01	19	21	1	0
2014-03-01	14	17	1	0
2014-04-01	10	15	2	0
2014-05-01	24	17	2	0
2014-06-01	10	13	1	0
2014-07-01	24	14	12	0
2014-08-01	8	16	4	0
2014-09-01	13	14	2	0
2014-10-01	27	19	2	0
2014-11-01	19	17	2	0
2014-12-01	20	11	6	0
2015-01-01	30	16	1	0
2015-02-01	13	7	3	0
2015-03-01	27	27	4	0
2015-04-01	10	20	5	0
2015-05-01	24	24	8	0
2015-06-01	20	22	6	1
2015-07-01	25	13	1	0
2015-08-01	21	14	4	0
2015-09-01	32	10	3	0
2015-10-01	30	25	3	0
2015-11-01	22	15	3	0
2015-12-01	21	10	1	0
2016-01-01	15	8	2	0
2016-02-01	17	15	1	0
2016-03-01	15	11	1	0
2016-04-01	28	11	1	0
