date	html	pdf	abstract	epdf
2012-01-01	23	5	3	0
2012-02-01	7	4	4	0
2012-03-01	30	14	2	0
2012-04-01	16	9	3	0
2012-05-01	13	12	6	0
2012-06-01	18	12	7	0
2012-07-01	33	12	7	0
2012-08-01	22	11	8	0
2012-09-01	22	11	4	0
2012-10-01	16	5	6	0
2012-11-01	25	8	9	0
2012-12-01	11	5	10	0
2013-01-01	15	15	6	0
2013-02-01	17	6	7	0
2013-03-01	27	18	13	0
2013-04-01	26	26	4	0
2013-05-01	33	25	9	0
2013-06-01	24	27	7	0
2013-07-01	11	11	6	0
2013-08-01	16	21	7	0
2013-09-01	20	13	0	0
2013-10-01	18	12	1	0
2013-11-01	20	14	1	0
2013-12-01	15	6	0	0
2014-01-01	15	8	2	0
2014-02-01	19	18	0	0
2014-03-01	19	19	2	0
2014-04-01	18	24	5	0
2014-05-01	14	49	3	0
2014-06-01	12	32	0	0
2014-07-01	37	18	3	0
2014-08-01	14	9	1	0
2014-09-01	14	4	1	0
2014-10-01	18	14	1	0
2014-11-01	20	2	0	0
2014-12-01	15	10	3	0
2015-01-01	31	10	3	0
2015-02-01	13	3	2	0
2015-03-01	23	16	2	0
2015-04-01	11	17	2	0
2015-05-01	19	11	8	0
2015-06-01	10	23	2	2
2015-07-01	14	11	1	0
2015-08-01	27	12	0	0
2015-09-01	13	14	0	0
2015-10-01	18	8	3	0
2015-11-01	20	13	2	0
2015-12-01	21	13	1	0
2016-01-01	17	11	2	0
2016-02-01	7	6	1	0
2016-03-01	24	12	2	0
2016-04-01	17	9	2	0
