date	html	pdf	abstract	epdf
2012-01-01	26	11	9	0
2012-02-01	47	16	6	0
2012-03-01	104	39	3	0
2012-04-01	102	23	1	0
2012-05-01	76	37	4	0
2012-06-01	48	24	1	0
2012-07-01	34	22	2	0
2012-08-01	32	32	1	0
2012-09-01	37	38	2	0
2012-10-01	86	36	2	0
2012-11-01	67	45	2	0
2012-12-01	54	32	3	0
2013-01-01	84	69	0	0
2013-02-01	170	67	3	0
2013-03-01	379	95	4	0
2013-04-01	339	65	3	0
2013-05-01	138	37	3	0
2013-06-01	70	29	6	0
2013-07-01	54	25	3	0
2013-08-01	79	41	3	0
2013-09-01	70	30	1	0
2013-10-01	47	44	1	0
2013-11-01	42	39	3	0
2013-12-01	34	25	2	0
2014-01-01	22	13	2	0
2014-02-01	45	35	0	0
2014-03-01	167	32	1	0
2014-04-01	65	29	1	0
2014-05-01	56	59	1	0
2014-06-01	49	32	4	0
2014-07-01	64	53	15	0
2014-08-01	57	49	3	0
2014-09-01	128	54	2	0
2014-10-01	95	40	2	0
2014-11-01	64	59	2	0
2014-12-01	26	30	6	0
2015-01-01	41	30	2	0
2015-02-01	43	33	1	0
2015-03-01	174	55	1	0
2015-04-01	138	61	2	0
2015-05-01	89	43	10	0
2015-06-01	80	52	2	2
2015-07-01	34	46	2	0
2015-08-01	113	36	0	0
2015-09-01	75	50	1	0
2015-10-01	41	37	5	2
2015-11-01	64	49	2	0
2015-12-01	35	31	1	0
2016-01-01	26	38	3	0
2016-02-01	38	22	1	0
2016-03-01	70	27	0	0
2016-04-01	50	26	3	0
