date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	58	17	3	0
2012-02-01	63	17	1	0
2012-03-01	113	32	0	0
2012-04-01	114	46	0	0
2012-05-01	98	46	1	0
2012-06-01	84	28	0	0
2012-07-01	41	15	2	0
2012-08-01	77	59	0	0
2012-09-01	83	33	3	0
2012-10-01	69	33	0	0
2012-11-01	96	25	3	0
2012-12-01	52	24	2	0
2013-01-01	36	5	3	0
2013-02-01	45	14	1	0
2013-03-01	57	46	1	0
2013-04-01	49	13	3	0
2013-05-01	47	8	1	0
2013-06-01	48	10	2	0
2013-07-01	22	5	0	0
2013-08-01	23	1	3	0
2013-09-01	19	26	1	0
2013-10-01	41	37	1	0
2013-11-01	85	52	2	0
2013-12-01	41	20	2	0
2014-01-01	37	15	3	0
2014-02-01	70	33	3	0
2014-03-01	94	30	1	0
2014-04-01	57	23	5	0
2014-05-01	60	43	4	0
2014-06-01	53	22	3	0
2014-07-01	61	15	13	0
2014-08-01	40	37	3	0
2014-09-01	48	19	2	0
2014-10-01	41	19	1	0
2014-11-01	59	42	0	0
2014-12-01	35	9	5	0
2015-01-01	46	15	3	0
2015-02-01	47	9	2	0
2015-03-01	29	53	3	0
2015-04-01	36	21	3	0
2015-05-01	81	32	6	0
2015-06-01	44	24	1	2
2015-07-01	30	8	0	0
2015-08-01	36	42	0	0
2015-09-01	45	16	0	0
2015-10-01	54	19	3	0
2015-11-01	55	26	2	0
2015-12-01	33	4	0	1
2016-01-01	30	11	1	0
2016-02-01	33	7	3	0
2016-03-01	19	4	0	0
2016-04-01	27	13	1	0
