date	html	pdf	abstract	epdf
2012-01-01	28	11	1	0
2012-02-01	20	25	5	0
2012-03-01	60	17	2	0
2012-04-01	103	22	7	0
2012-05-01	35	20	9	0
2012-06-01	58	17	5	0
2012-07-01	25	18	2	0
2012-08-01	37	21	4	0
2012-09-01	46	32	7	0
2012-10-01	65	20	6	0
2012-11-01	85	15	7	0
2012-12-01	30	12	6	0
2013-01-01	30	7	5	0
2013-02-01	36	9	6	0
2013-03-01	52	26	12	0
2013-04-01	45	37	2	0
2013-05-01	57	33	1	0
2013-06-01	36	23	4	0
2013-07-01	19	15	2	0
2013-08-01	33	15	3	0
2013-09-01	17	32	2	0
2013-10-01	32	23	0	0
2013-11-01	72	24	7	0
2013-12-01	40	14	1	0
2014-01-01	17	10	2	0
2014-02-01	50	38	3	0
2014-03-01	45	42	3	0
2014-04-01	49	19	4	0
2014-05-01	70	21	3	0
2014-06-01	71	14	3	0
2014-07-01	52	11	16	0
2014-08-01	48	14	3	0
2014-09-01	51	24	2	0
2014-10-01	61	17	10	0
2014-11-01	81	38	7	0
2014-12-01	46	23	4	0
2015-01-01	43	12	9	0
2015-02-01	41	17	4	0
2015-03-01	59	38	11	0
2015-04-01	55	26	10	0
2015-05-01	52	20	15	0
2015-06-01	47	28	15	3
2015-07-01	34	11	2	0
2015-08-01	32	19	2	0
2015-09-01	32	26	1	0
2015-10-01	51	31	3	0
2015-11-01	71	41	4	0
2015-12-01	33	6	0	0
2016-01-01	32	21	4	0
2016-02-01	23	8	5	0
2016-03-01	40	16	8	0
2016-04-01	50	12	10	2
