date	html	pdf	abstract	epdf
2012-01-01	28	10	7	0
2012-02-01	39	4	4	0
2012-03-01	66	13	5	0
2012-04-01	78	21	4	0
2012-05-01	61	14	7	0
2012-06-01	59	3	5	0
2012-07-01	52	8	11	0
2012-08-01	94	21	6	0
2012-09-01	52	15	13	0
2012-10-01	43	8	6	0
2012-11-01	33	6	8	0
2012-12-01	21	11	12	0
2013-01-01	33	4	15	0
2013-02-01	68	8	13	0
2013-03-01	67	10	18	0
2013-04-01	68	16	8	0
2013-05-01	74	16	5	0
2013-06-01	55	10	9	0
2013-07-01	48	10	6	0
2013-08-01	48	12	5	0
2013-09-01	62	13	2	0
2013-10-01	52	18	0	0
2013-11-01	48	6	1	0
2013-12-01	31	8	0	0
2014-01-01	17	8	2	0
2014-02-01	27	20	0	0
2014-03-01	42	10	1	0
2014-04-01	44	8	1	0
2014-05-01	46	10	1	0
2014-06-01	27	6	0	0
2014-07-01	44	10	9	0
2014-08-01	40	10	2	0
2014-09-01	36	9	1	0
2014-10-01	40	9	2	0
2014-11-01	56	6	4	0
2014-12-01	29	8	6	0
2015-01-01	37	4	6	0
2015-02-01	31	2	4	0
2015-03-01	57	13	7	0
2015-04-01	38	5	6	0
2015-05-01	37	9	11	1
2015-06-01	46	14	5	4
2015-07-01	20	5	5	0
2015-08-01	29	9	3	0
2015-09-01	25	6	4	0
2015-10-01	59	6	5	0
2015-11-01	58	7	6	0
2015-12-01	39	4	4	0
2016-01-01	40	8	7	0
2016-02-01	38	13	4	0
2016-03-01	44	10	3	0
2016-04-01	47	10	3	0
