date	html	pdf	abstract	epdf
2012-08-01	27	34	8	0
2012-09-01	35	21	5	0
2012-10-01	57	33	2	0
2012-11-01	28	13	1	0
2012-12-01	20	8	5	0
2013-01-01	14	9	1	0
2013-02-01	28	16	6	0
2013-03-01	32	18	2	0
2013-04-01	45	8	3	0
2013-05-01	39	14	0	0
2013-06-01	23	15	2	0
2013-07-01	27	13	1	0
2013-08-01	27	13	3	0
2013-09-01	38	28	0	0
2013-10-01	37	21	0	0
2013-11-01	47	33	2	0
2013-12-01	27	17	1	0
2014-01-01	22	12	4	0
2014-02-01	35	23	0	0
2014-03-01	44	15	0	0
2014-04-01	44	13	5	0
2014-05-01	67	18	3	0
2014-06-01	40	28	4	0
2014-07-01	60	36	7	0
2014-08-01	39	13	1	0
2014-09-01	31	12	1	0
2014-10-01	40	15	2	0
2014-11-01	46	37	0	0
2014-12-01	22	16	4	0
2015-01-01	40	11	4	0
2015-02-01	15	12	2	0
2015-03-01	36	23	2	0
2015-04-01	26	9	1	0
2015-05-01	27	15	5	0
2015-06-01	34	27	2	1
2015-07-01	44	30	3	0
2015-08-01	28	18	0	0
2015-09-01	25	19	0	0
2015-10-01	27	33	2	0
2015-11-01	38	14	1	0
2015-12-01	41	12	0	0
2016-01-01	37	21	3	1
2016-02-01	31	14	0	1
2016-03-01	38	21	2	0
2016-04-01	35	19	0	0
