date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	78	43	2	0
2012-02-01	84	61	4	0
2012-03-01	190	50	2	0
2012-04-01	151	30	0	0
2012-05-01	190	117	2	0
2012-06-01	140	27	2	0
2012-07-01	97	70	1	0
2012-08-01	186	41	3	0
2012-09-01	146	34	0	0
2012-10-01	195	21	1	0
2012-11-01	232	31	2	0
2012-12-01	110	20	3	0
2013-01-01	159	34	1	0
2013-02-01	119	53	3	0
2013-03-01	189	31	2	0
2013-04-01	221	33	3	0
2013-05-01	140	30	0	0
2013-06-01	145	36	3	0
2013-07-01	113	35	3	0
2013-08-01	95	31	2	0
2013-09-01	116	34	1	0
2013-10-01	178	53	0	0
2013-11-01	158	93	1	0
2013-12-01	86	45	0	0
2014-01-01	65	31	2	0
2014-02-01	117	77	18	0
2014-03-01	194	71	25	0
2014-04-01	141	67	13	0
2014-05-01	209	80	18	0
2014-06-01	135	67	13	0
2014-07-01	131	32	28	0
2014-08-01	168	26	18	0
2014-09-01	169	35	20	0
2014-10-01	191	38	15	0
2014-11-01	236	32	17	0
2014-12-01	88	16	24	0
2015-01-01	97	31	12	0
2015-02-01	127	15	4	0
2015-03-01	233	42	5	0
2015-04-01	210	72	7	0
2015-05-01	218	74	10	3
2015-06-01	189	50	5	9
2015-07-01	100	24	2	0
2015-08-01	124	38	2	0
2015-09-01	162	63	2	0
2015-10-01	149	75	5	1
2015-11-01	177	89	3	0
2015-12-01	97	51	2	0
2016-01-01	68	51	3	0
2016-02-01	143	42	4	0
2016-03-01	142	54	1	1
2016-04-01	179	27	2	0
