date	html	pdf	abstract	epdf
2012-01-01	44	15	4	0
2012-02-01	53	24	2	0
2012-03-01	113	69	3	0
2012-04-01	121	59	1	0
2012-05-01	122	87	2	0
2012-06-01	69	69	0	0
2012-07-01	32	25	0	0
2012-08-01	40	45	0	0
2012-09-01	56	62	0	0
2012-10-01	58	67	2	0
2012-11-01	65	80	0	0
2012-12-01	22	44	2	0
2013-01-01	23	36	2	0
2013-02-01	38	61	1	0
2013-03-01	63	75	2	0
2013-04-01	76	97	4	0
2013-05-01	63	61	0	0
2013-06-01	36	41	3	0
2013-07-01	35	42	0	0
2013-08-01	33	42	4	0
2013-09-01	32	40	0	0
2013-10-01	46	55	0	0
2013-11-01	40	61	2	0
2013-12-01	23	68	0	0
2014-01-01	13	53	2	0
2014-02-01	24	76	0	0
2014-03-01	23	104	1	0
2014-04-01	20	72	1	0
2014-05-01	54	130	3	0
2014-06-01	30	134	4	0
2014-07-01	47	127	10	0
2014-08-01	30	85	3	0
2014-09-01	21	94	1	0
2014-10-01	34	108	1	0
2014-11-01	52	76	0	0
2014-12-01	37	78	5	0
2015-01-01	33	64	0	0
2015-02-01	20	71	2	0
2015-03-01	37	74	2	0
2015-04-01	38	119	1	0
2015-05-01	57	136	7	0
2015-06-01	48	104	2	3
2015-07-01	38	83	0	0
2015-08-01	25	96	0	0
2015-09-01	32	74	0	0
2015-10-01	35	76	1	0
2015-11-01	41	122	1	0
2015-12-01	26	80	0	0
2016-01-01	20	72	2	0
2016-02-01	28	80	0	0
2016-03-01	29	74	0	0
2016-04-01	36	78	1	0
