date	html	pdf	abstract	epdf
2012-01-01	9	7	2	0
2012-02-01	5	3	3	0
2012-03-01	6	1	4	0
2012-04-01	6	7	2	0
2012-05-01	16	2	4	0
2012-06-01	6	2	3	0
2012-07-01	14	6	5	0
2012-08-01	11	1	2	0
2012-09-01	36	6	2	0
2012-10-01	16	2	1	0
2012-11-01	16	1	2	0
2012-12-01	7	3	1	0
2013-01-01	8	1	4	0
2013-02-01	5	3	2	0
2013-03-01	8	0	4	0
2013-04-01	18	6	6	0
2013-05-01	22	9	1	0
2013-06-01	11	1	4	0
2013-07-01	6	3	3	0
2013-08-01	15	3	3	0
2013-09-01	13	3	2	0
2013-10-01	9	6	0	0
2013-11-01	6	2	2	0
2013-12-01	10	8	2	0
2014-01-01	8	6	4	0
2014-02-01	12	4	1	0
2014-03-01	17	5	3	0
2014-04-01	12	4	2	0
2014-05-01	12	9	3	0
2014-06-01	5	5	0	0
2014-07-01	9	8	4	0
2014-08-01	12	7	1	0
2014-09-01	8	5	2	0
2014-10-01	16	3	1	0
2014-11-01	18	5	0	0
2014-12-01	16	9	3	0
2015-01-01	22	4	0	0
2015-02-01	10	3	0	0
2015-03-01	16	4	0	0
2015-04-01	9	3	1	0
2015-05-01	24	7	7	0
2015-06-01	15	7	1	0
2015-07-01	19	8	0	0
2015-08-01	20	8	0	0
2015-09-01	12	9	0	0
2015-10-01	39	4	1	0
2015-11-01	27	8	1	0
2015-12-01	28	6	0	0
2016-01-01	12	6	2	0
2016-02-01	28	3	0	0
2016-03-01	7	2	0	0
2016-04-01	19	3	1	0
