date	html	pdf	abstract	epdf
2012-01-01	15	7	2	0
2012-02-01	11	2	2	0
2012-03-01	3	3	4	0
2012-04-01	5	2	0	0
2012-05-01	11	6	3	0
2012-06-01	7	2	1	0
2012-07-01	8	2	3	0
2012-08-01	5	0	4	0
2012-09-01	8	4	2	0
2012-10-01	16	2	3	0
2012-11-01	6	1	6	0
2012-12-01	7	1	4	0
2013-01-01	3	0	5	0
2013-02-01	6	0	1	0
2013-03-01	12	1	3	0
2013-04-01	17	3	3	0
2013-05-01	26	3	1	0
2013-06-01	9	0	4	0
2013-07-01	5	0	3	0
2013-08-01	20	1	6	0
2013-09-01	16	1	2	0
2013-10-01	6	1	1	0
2013-11-01	13	2	3	0
2013-12-01	18	5	1	0
2014-01-01	7	2	4	0
2014-02-01	10	5	2	0
2014-03-01	15	4	1	0
2014-04-01	18	4	2	0
2014-05-01	21	4	2	0
2014-06-01	20	1	1	0
2014-07-01	27	4	9	0
2014-08-01	11	4	3	0
2014-09-01	31	3	2	0
2014-10-01	19	5	1	0
2014-11-01	11	4	3	0
2014-12-01	15	8	1	0
2015-01-01	22	1	1	0
2015-02-01	5	0	0	0
2015-03-01	15	0	2	0
2015-04-01	6	2	2	0
2015-05-01	7	8	9	0
2015-06-01	6	13	5	1
2015-07-01	10	6	1	0
2015-08-01	8	4	1	0
2015-09-01	7	1	1	0
2015-10-01	16	2	2	0
2015-11-01	9	3	3	0
2015-12-01	22	3	1	0
2016-01-01	16	8	2	0
2016-02-01	8	9	0	0
2016-03-01	11	7	1	0
2016-04-01	16	6	1	0
