date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	274	49	6	0
2012-02-01	411	57	4	0
2012-03-01	647	195	2	0
2012-04-01	309	267	4	0
2012-05-01	355	251	1	0
2012-06-01	185	198	0	0
2012-07-01	71	81	3	0
2012-08-01	125	120	1	0
2012-09-01	164	176	2	0
2012-10-01	167	200	3	0
2012-11-01	180	173	3	0
2012-12-01	70	100	2	0
2013-01-01	79	117	6	0
2013-02-01	155	173	5	0
2013-03-01	468	282	5	0
2013-04-01	448	293	1	0
2013-05-01	474	315	1	0
2013-06-01	389	322	4	0
2013-07-01	184	143	1	0
2013-08-01	167	196	3	0
2013-09-01	232	226	6	0
2013-10-01	283	249	6	0
2013-11-01	294	246	2	0
2013-12-01	162	163	3	0
2014-01-01	133	94	5	0
2014-02-01	197	183	2	0
2014-03-01	337	256	4	0
2014-04-01	360	296	12	0
2014-05-01	434	363	4	0
2014-06-01	241	233	3	0
2014-07-01	209	190	17	0
2014-08-01	195	206	1	0
2014-09-01	393	225	2	0
2014-10-01	433	302	3	0
2014-11-01	359	338	3	0
2014-12-01	248	154	3	0
2015-01-01	109	90	1	0
2015-02-01	130	122	2	0
2015-03-01	389	207	3	0
2015-04-01	483	266	8	0
2015-05-01	421	480	8	3
2015-06-01	356	432	4	6
2015-07-01	201	179	0	0
2015-08-01	149	292	5	0
2015-09-01	158	307	1	1
2015-10-01	133	363	2	0
2015-11-01	118	345	2	0
2015-12-01	70	248	2	0
2016-01-01	58	188	1	0
2016-02-01	120	52	4	0
2016-03-01	128	80	0	0
2016-04-01	235	125	5	0
