date	html	pdf	abstract	epdf
2012-01-01	70	9	3	0
2012-02-01	65	13	0	0
2012-03-01	27	21	0	0
2012-04-01	39	19	2	0
2012-05-01	32	22	1	0
2012-06-01	40	18	1	0
2012-07-01	36	19	2	0
2012-08-01	27	16	0	0
2012-09-01	30	15	1	0
2012-10-01	35	27	2	0
2012-11-01	17	24	0	0
2012-12-01	12	11	2	0
2013-01-01	16	41	4	0
2013-02-01	27	26	2	0
2013-03-01	31	32	3	0
2013-04-01	44	20	3	0
2013-05-01	33	14	1	0
2013-06-01	42	10	2	0
2013-07-01	13	15	0	0
2013-08-01	13	10	3	0
2013-09-01	18	12	0	0
2013-10-01	32	19	0	0
2013-11-01	35	27	1	0
2013-12-01	32	13	0	0
2014-01-01	27	10	3	0
2014-02-01	29	26	2	0
2014-03-01	41	26	9	0
2014-04-01	24	12	4	0
2014-05-01	29	21	5	0
2014-06-01	26	20	2	0
2014-07-01	60	13	11	0
2014-08-01	47	20	6	0
2014-09-01	30	30	4	0
2014-10-01	32	14	4	0
2014-11-01	33	19	3	0
2014-12-01	61	11	3	0
2015-01-01	61	11	6	0
2015-02-01	35	5	2	0
2015-03-01	33	9	3	0
2015-04-01	27	17	3	0
2015-05-01	26	16	9	1
2015-06-01	52	26	1	1
2015-07-01	26	20	0	0
2015-08-01	23	14	2	0
2015-09-01	26	14	0	0
2015-10-01	41	10	2	0
2015-11-01	39	4	1	0
2015-12-01	47	14	0	1
2016-01-01	32	23	1	0
2016-02-01	33	15	2	0
2016-03-01	33	15	0	1
2016-04-01	43	18	0	0
