date	html	pdf	abstract	epdf
2012-01-01	16	19	2	0
2012-02-01	26	32	1	0
2012-03-01	34	31	6	0
2012-04-01	28	22	0	0
2012-05-01	38	27	2	0
2012-06-01	33	48	0	0
2012-07-01	20	20	0	0
2012-08-01	49	48	2	0
2012-09-01	23	37	1	0
2012-10-01	25	19	0	0
2012-11-01	26	33	1	0
2012-12-01	24	30	2	0
2013-01-01	23	10	2	0
2013-02-01	33	27	3	0
2013-03-01	44	23	2	0
2013-04-01	54	15	3	0
2013-05-01	68	12	1	0
2013-06-01	22	17	3	0
2013-07-01	18	4	1	0
2013-08-01	14	22	3	0
2013-09-01	22	19	1	0
2013-10-01	31	25	0	0
2013-11-01	47	26	3	0
2013-12-01	16	22	2	0
2014-01-01	4	26	3	0
2014-02-01	8	11	3	0
2014-03-01	24	12	2	0
2014-04-01	18	6	3	0
2014-05-01	22	6	2	0
2014-06-01	18	2	2	0
2014-07-01	41	14	14	0
2014-08-01	22	6	5	0
2014-09-01	15	6	2	0
2014-10-01	28	7	4	0
2014-11-01	26	1	1	0
2014-12-01	18	1	3	0
2015-01-01	26	3	2	0
2015-02-01	18	3	4	0
2015-03-01	18	1	3	0
2015-04-01	20	4	2	0
2015-05-01	22	3	8	0
2015-06-01	34	10	2	0
2015-07-01	24	22	1	0
2015-08-01	18	20	1	0
2015-09-01	15	4	2	1
2015-10-01	26	8	2	0
2015-11-01	22	28	2	0
2015-12-01	25	17	1	0
2016-01-01	16	14	4	0
2016-02-01	19	12	2	0
2016-03-01	25	17	1	0
2016-04-01	26	12	1	1
