date	html	pdf	abstract	epdf
2012-01-01	16	5	7	0
2012-02-01	30	6	2	0
2012-03-01	50	14	1	0
2012-04-01	23	15	0	0
2012-05-01	36	17	0	0
2012-06-01	29	10	0	0
2012-07-01	19	5	1	0
2012-08-01	40	8	0	0
2012-09-01	47	10	0	0
2012-10-01	37	16	2	0
2012-11-01	29	3	0	0
2012-12-01	9	1	2	0
2013-01-01	27	9	3	0
2013-02-01	39	8	0	0
2013-03-01	45	10	2	0
2013-04-01	101	13	8	0
2013-05-01	91	11	9	0
2013-06-01	63	24	6	0
2013-07-01	48	5	4	0
2013-08-01	66	14	2	0
2013-09-01	67	8	1	0
2013-10-01	61	8	1	0
2013-11-01	107	22	2	0
2013-12-01	44	31	0	0
2014-01-01	22	7	2	0
2014-02-01	19	11	5	0
2014-03-01	124	50	4	0
2014-04-01	133	14	5	0
2014-05-01	137	24	5	0
2014-06-01	92	6	4	0
2014-07-01	64	19	18	0
2014-08-01	68	13	6	0
2014-09-01	105	9	4	0
2014-10-01	113	7	2	0
2014-11-01	104	12	5	0
2014-12-01	97	6	2	0
2015-01-01	48	7	1	0
2015-02-01	21	13	2	0
2015-03-01	53	22	3	0
2015-04-01	53	10	5	0
2015-05-01	98	35	11	1
2015-06-01	119	21	3	3
2015-07-01	56	14	0	2
2015-08-01	48	15	2	0
2015-09-01	39	14	2	0
2015-10-01	51	21	1	0
2015-11-01	62	15	1	0
2015-12-01	37	3	0	0
2016-01-01	29	14	1	0
2016-02-01	23	8	1	0
2016-03-01	27	6	0	0
2016-04-01	39	15	1	0
