date	html	pdf	abstract	epdf
2012-01-01	24	5	0	0
2012-02-01	24	8	1	0
2012-03-01	23	7	1	0
2012-04-01	25	5	0	0
2012-05-01	16	7	4	0
2012-06-01	37	5	0	0
2012-07-01	19	5	0	0
2012-08-01	17	4	1	0
2012-09-01	12	3	2	0
2012-10-01	20	4	2	0
2012-11-01	10	4	1	0
2012-12-01	12	1	1	0
2013-01-01	31	18	2	0
2013-02-01	25	5	1	0
2013-03-01	29	12	1	0
2013-04-01	30	8	2	0
2013-05-01	37	5	3	0
2013-06-01	13	1	2	0
2013-07-01	23	12	2	0
2013-08-01	29	7	2	0
2013-09-01	14	4	0	0
2013-10-01	23	2	0	0
2013-11-01	19	2	1	0
2013-12-01	25	5	0	0
2014-01-01	26	7	2	0
2014-02-01	27	10	0	0
2014-03-01	25	7	2	0
2014-04-01	25	4	1	0
2014-05-01	27	6	1	0
2014-06-01	19	3	3	0
2014-07-01	31	4	7	0
2014-08-01	18	7	1	0
2014-09-01	17	9	1	0
2014-10-01	30	12	1	0
2014-11-01	28	20	0	0
2014-12-01	16	18	7	0
2015-01-01	34	14	2	0
2015-02-01	23	15	2	0
2015-03-01	21	6	2	0
2015-04-01	24	15	1	0
2015-05-01	24	7	7	0
2015-06-01	10	5	1	1
2015-07-01	13	10	1	0
2015-08-01	20	13	0	0
2015-09-01	19	7	1	0
2015-10-01	28	6	1	0
2015-11-01	22	4	1	0
2015-12-01	21	2	0	0
2016-01-01	27	12	1	0
2016-02-01	29	19	0	0
2016-03-01	20	4	0	0
2016-04-01	26	11	0	0
