date	html	pdf	abstract	epdf
2012-01-01	38	5	3	0
2012-02-01	28	6	3	0
2012-03-01	44	5	6	0
2012-04-01	41	28	0	0
2012-05-01	34	11	4	0
2012-06-01	45	17	3	0
2012-07-01	42	25	7	0
2012-08-01	34	12	9	0
2012-09-01	33	6	3	0
2012-10-01	52	25	8	0
2012-11-01	44	24	7	0
2012-12-01	31	7	9	0
2013-01-01	21	4	8	0
2013-02-01	33	4	4	0
2013-03-01	56	16	6	0
2013-04-01	43	21	8	0
2013-05-01	56	26	8	0
2013-06-01	31	18	4	0
2013-07-01	37	17	4	0
2013-08-01	26	8	5	0
2013-09-01	25	20	3	0
2013-10-01	39	31	0	0
2013-11-01	66	32	4	0
2013-12-01	41	21	4	0
2014-01-01	26	4	6	0
2014-02-01	21	10	5	0
2014-03-01	43	18	3	0
2014-04-01	26	4	3	0
2014-05-01	50	12	2	0
2014-06-01	30	35	1	0
2014-07-01	38	51	10	0
2014-08-01	33	54	1	0
2014-09-01	30	63	2	0
2014-10-01	37	78	1	0
2014-11-01	36	88	1	0
2014-12-01	26	33	6	0
2015-01-01	36	25	3	0
2015-02-01	26	34	2	0
2015-03-01	26	84	4	0
2015-04-01	49	73	4	0
2015-05-01	54	107	7	1
2015-06-01	54	103	4	3
2015-07-01	24	49	1	0
2015-08-01	35	68	1	0
2015-09-01	35	76	3	0
2015-10-01	47	103	5	0
2015-11-01	62	134	1	0
2015-12-01	49	38	1	0
2016-01-01	74	50	3	0
2016-02-01	25	5	0	0
2016-03-01	39	18	0	0
2016-04-01	59	27	0	0
