date	html	pdf	abstract	epdf
2012-01-01	32	38	0	0
2012-02-01	39	23	1	0
2012-03-01	63	30	0	0
2012-04-01	107	48	2	0
2012-05-01	87	37	1	0
2012-06-01	54	52	0	0
2012-07-01	40	33	2	0
2012-08-01	55	45	4	0
2012-09-01	68	25	3	0
2012-10-01	82	21	1	0
2012-11-01	83	34	1	0
2012-12-01	29	13	4	0
2013-01-01	45	34	2	0
2013-02-01	49	33	4	0
2013-03-01	54	35	3	0
2013-04-01	64	49	4	0
2013-05-01	71	43	2	0
2013-06-01	30	25	3	0
2013-07-01	33	28	3	0
2013-08-01	22	51	5	0
2013-09-01	42	35	1	0
2013-10-01	27	32	1	0
2013-11-01	38	55	5	0
2013-12-01	14	22	3	0
2014-01-01	16	23	4	0
2014-02-01	39	27	17	0
2014-03-01	48	25	19	0
2014-04-01	30	16	14	0
2014-05-01	48	12	27	0
2014-06-01	36	21	20	0
2014-07-01	48	15	24	0
2014-08-01	22	21	24	0
2014-09-01	53	25	24	0
2014-10-01	40	16	21	0
2014-11-01	32	14	22	0
2014-12-01	36	4	13	0
2015-01-01	35	8	7	0
2015-02-01	15	19	2	0
2015-03-01	29	19	2	0
2015-04-01	25	30	2	0
2015-05-01	32	41	7	0
2015-06-01	36	26	1	1
2015-07-01	41	24	3	0
2015-08-01	12	17	0	0
2015-09-01	21	18	0	0
2015-10-01	29	24	2	0
2015-11-01	27	42	1	0
2015-12-01	28	22	2	0
2016-01-01	18	18	4	0
2016-02-01	27	9	0	0
2016-03-01	22	2	0	0
2016-04-01	32	15	2	0
