date	html	pdf	abstract	epdf
2012-01-01	8	2	3	0
2012-02-01	18	5	1	0
2012-03-01	12	3	1	0
2012-04-01	35	5	0	0
2012-05-01	35	8	2	0
2012-06-01	19	4	0	0
2012-07-01	12	2	1	0
2012-08-01	9	4	0	0
2012-09-01	16	8	0	0
2012-10-01	18	0	1	0
2012-11-01	15	1	1	0
2012-12-01	9	2	3	0
2013-01-01	3	0	0	0
2013-02-01	12	1	0	0
2013-03-01	21	5	2	0
2013-04-01	37	3	2	0
2013-05-01	26	11	2	0
2013-06-01	20	5	0	0
2013-07-01	9	10	1	0
2013-08-01	19	6	1	0
2013-09-01	15	7	0	0
2013-10-01	13	5	0	0
2013-11-01	19	14	2	0
2013-12-01	10	8	0	0
2014-01-01	10	4	2	0
2014-02-01	10	7	0	0
2014-03-01	14	21	1	0
2014-04-01	22	8	2	0
2014-05-01	23	23	1	0
2014-06-01	17	7	0	0
2014-07-01	31	3	19	0
2014-08-01	18	20	4	0
2014-09-01	10	17	1	0
2014-10-01	21	8	1	0
2014-11-01	40	12	0	0
2014-12-01	70	6	4	0
2015-01-01	33	6	2	0
2015-02-01	11	4	2	0
2015-03-01	33	12	2	0
2015-04-01	25	5	3	0
2015-05-01	27	11	7	0
2015-06-01	18	24	1	1
2015-07-01	20	20	0	0
2015-08-01	9	8	0	0
2015-09-01	16	14	0	0
2015-10-01	22	7	1	0
2015-11-01	22	7	1	0
2015-12-01	21	5	0	0
2016-01-01	15	17	3	0
2016-02-01	15	16	0	0
2016-03-01	8	6	0	0
2016-04-01	24	9	0	0
