date	html	pdf	abstract	epdf
2012-01-01	31	6	3	0
2012-02-01	26	0	2	0
2012-03-01	29	5	0	0
2012-04-01	41	14	0	0
2012-05-01	34	10	2	0
2012-06-01	17	2	0	0
2012-07-01	19	7	1	0
2012-08-01	15	3	0	0
2012-09-01	21	3	3	0
2012-10-01	38	6	0	0
2012-11-01	29	8	1	0
2012-12-01	8	4	2	0
2013-01-01	14	9	1	0
2013-02-01	17	0	1	0
2013-03-01	41	2	1	0
2013-04-01	50	7	2	0
2013-05-01	37	8	0	0
2013-06-01	15	9	2	0
2013-07-01	9	8	1	0
2013-08-01	20	9	1	0
2013-09-01	9	0	1	0
2013-10-01	10	2	0	0
2013-11-01	20	4	2	0
2013-12-01	8	7	1	0
2014-01-01	5	3	3	0
2014-02-01	19	10	0	0
2014-03-01	31	9	5	0
2014-04-01	14	3	1	0
2014-05-01	19	7	0	0
2014-06-01	17	7	4	0
2014-07-01	24	22	11	0
2014-08-01	9	31	2	0
2014-09-01	34	28	1	0
2014-10-01	14	31	3	0
2014-11-01	15	32	0	0
2014-12-01	10	9	3	0
2015-01-01	23	5	0	0
2015-02-01	11	10	6	0
2015-03-01	17	16	2	0
2015-04-01	13	29	1	0
2015-05-01	18	22	8	0
2015-06-01	13	12	1	1
2015-07-01	9	2	4	0
2015-08-01	7	6	0	0
2015-09-01	11	6	1	0
2015-10-01	14	2	3	0
2015-11-01	16	1	4	0
2015-12-01	14	2	0	0
2016-01-01	13	5	4	0
2016-02-01	12	3	1	0
2016-03-01	12	1	0	0
2016-04-01	18	9	0	0
