date	html	pdf	abstract	epdf
2012-09-01	35	14	9	0
2012-10-01	31	18	2	0
2012-11-01	26	14	1	0
2012-12-01	23	9	4	0
2013-01-01	26	9	1	0
2013-02-01	21	10	3	0
2013-03-01	32	25	1	0
2013-04-01	38	13	2	0
2013-05-01	40	20	4	0
2013-06-01	13	13	2	0
2013-07-01	15	11	1	0
2013-08-01	26	18	1	0
2013-09-01	13	6	0	0
2013-10-01	27	13	0	0
2013-11-01	29	10	1	0
2013-12-01	24	6	2	0
2014-01-01	10	10	5	0
2014-02-01	20	9	1	0
2014-03-01	17	10	0	0
2014-04-01	22	8	3	0
2014-05-01	17	3	2	0
2014-06-01	20	12	1	0
2014-07-01	33	10	13	0
2014-08-01	21	6	3	0
2014-09-01	53	6	1	0
2014-10-01	46	20	1	0
2014-11-01	26	9	1	0
2014-12-01	14	10	4	0
2015-01-01	29	4	4	0
2015-02-01	15	11	3	0
2015-03-01	20	13	2	0
2015-04-01	24	10	3	0
2015-05-01	28	15	7	0
2015-06-01	21	13	2	4
2015-07-01	28	9	2	0
2015-08-01	15	6	2	0
2015-09-01	28	9	0	0
2015-10-01	43	11	1	0
2015-11-01	34	28	2	0
2015-12-01	19	6	0	0
2016-01-01	29	14	1	1
2016-02-01	19	11	1	0
2016-03-01	27	12	1	0
2016-04-01	33	11	0	0
