date	html	pdf	abstract	epdf
2012-01-01	14	11	2	0
2012-02-01	15	14	2	0
2012-03-01	24	13	2	0
2012-04-01	28	14	0	0
2012-05-01	12	11	1	0
2012-06-01	11	15	0	0
2012-07-01	18	1	4	0
2012-08-01	16	14	0	0
2012-09-01	22	10	0	0
2012-10-01	16	1	1	0
2012-11-01	16	4	2	0
2012-12-01	26	6	2	0
2013-01-01	10	10	1	0
2013-02-01	22	14	2	0
2013-03-01	18	4	1	0
2013-04-01	20	5	3	0
2013-05-01	36	4	3	0
2013-06-01	15	5	3	0
2013-07-01	17	4	1	0
2013-08-01	19	7	1	0
2013-09-01	7	6	1	0
2013-10-01	22	6	0	0
2013-11-01	31	14	1	0
2013-12-01	18	10	1	0
2014-01-01	21	12	2	0
2014-02-01	25	17	1	0
2014-03-01	14	5	4	0
2014-04-01	21	8	1	0
2014-05-01	39	44	2	0
2014-06-01	25	28	1	0
2014-07-01	35	12	10	0
2014-08-01	15	12	1	0
2014-09-01	25	8	1	0
2014-10-01	29	8	1	0
2014-11-01	17	6	0	0
2014-12-01	19	4	3	0
2015-01-01	29	1	4	0
2015-02-01	20	4	2	0
2015-03-01	36	12	3	0
2015-04-01	12	6	3	0
2015-05-01	33	11	7	2
2015-06-01	21	14	1	0
2015-07-01	31	9	0	0
2015-08-01	13	13	0	0
2015-09-01	14	12	0	0
2015-10-01	23	13	5	0
2015-11-01	11	10	1	0
2015-12-01	16	11	1	0
2016-01-01	13	10	3	0
2016-02-01	15	7	0	0
2016-03-01	12	1	0	0
2016-04-01	16	10	0	0
