date	html	pdf	abstract	epdf
2012-01-01	14	4	4	0
2012-02-01	15	5	7	0
2012-03-01	26	6	6	0
2012-04-01	29	18	10	0
2012-05-01	32	8	17	0
2012-06-01	25	15	20	0
2012-07-01	13	2	15	0
2012-08-01	11	3	26	0
2012-09-01	17	3	14	0
2012-10-01	24	5	15	0
2012-11-01	24	2	16	0
2012-12-01	12	1	18	0
2013-01-01	9	7	17	0
2013-02-01	16	2	8	0
2013-03-01	38	7	15	0
2013-04-01	41	8	8	0
2013-05-01	54	1	7	0
2013-06-01	26	0	3	0
2013-07-01	16	2	3	0
2013-08-01	21	2	2	0
2013-09-01	23	1	2	0
2013-10-01	20	1	0	0
2013-11-01	29	6	1	0
2013-12-01	13	0	1	0
2014-01-01	14	5	2	0
2014-02-01	19	6	0	0
2014-03-01	18	3	2	0
2014-04-01	26	6	1	0
2014-05-01	14	11	0	0
2014-06-01	20	8	1	0
2014-07-01	28	3	16	0
2014-08-01	7	5	3	0
2014-09-01	11	5	1	0
2014-10-01	7	3	2	0
2014-11-01	7	4	0	0
2014-12-01	22	4	3	0
2015-01-01	18	1	0	0
2015-02-01	2	1	3	0
2015-03-01	8	3	3	0
2015-04-01	11	2	1	0
2015-05-01	13	5	7	0
2015-06-01	43	9	1	1
2015-07-01	15	2	0	0
2015-08-01	14	5	0	0
2015-09-01	20	3	0	0
2015-10-01	18	2	1	0
2015-11-01	24	9	1	0
2015-12-01	12	1	0	0
2016-01-01	16	5	3	0
2016-02-01	11	9	1	0
2016-03-01	18	6	7	0
2016-04-01	25	17	2	0
