date	html	pdf	abstract	epdf
2011-12-01	0	2	0	0
2012-01-01	29	53	1	0
2012-02-01	37	34	5	0
2012-03-01	104	24	3	0
2012-04-01	150	18	1	0
2012-05-01	117	49	3	0
2012-06-01	89	14	2	0
2012-07-01	61	23	2	0
2012-08-01	124	14	1	0
2012-09-01	160	17	2	0
2012-10-01	197	8	2	0
2012-11-01	207	21	2	0
2012-12-01	125	19	2	0
2013-01-01	169	42	0	0
2013-02-01	154	44	2	0
2013-03-01	275	28	3	0
2013-04-01	352	41	3	0
2013-05-01	316	32	1	0
2013-06-01	257	60	5	0
2013-07-01	159	43	3	0
2013-08-01	200	90	5	0
2013-09-01	242	123	1	0
2013-10-01	259	89	0	0
2013-11-01	240	111	1	0
2013-12-01	151	60	1	0
2014-01-01	84	40	2	0
2014-02-01	91	26	1	0
2014-03-01	98	29	2	0
2014-04-01	100	36	1	0
2014-05-01	131	49	3	0
2014-06-01	97	51	1	0
2014-07-01	73	48	6	0
2014-08-01	90	73	3	0
2014-09-01	123	52	2	0
2014-10-01	124	99	3	0
2014-11-01	119	55	0	0
2014-12-01	72	6	3	0
2015-01-01	38	3	1	0
2015-02-01	56	11	0	0
2015-03-01	169	35	0	0
2015-04-01	240	37	0	0
2015-05-01	231	35	8	1
2015-06-01	248	18	2	7
2015-07-01	140	17	1	4
2015-08-01	124	38	1	0
2015-09-01	137	84	0	0
2015-10-01	137	90	1	0
2015-11-01	118	93	3	2
2015-12-01	94	35	0	0
2016-01-01	75	39	1	0
2016-02-01	47	33	0	0
2016-03-01	78	55	0	1
2016-04-01	130	41	1	0
