date	html	pdf	abstract	epdf
2012-01-01	27	2	2	0
2012-02-01	16	2	5	0
2012-03-01	33	4	5	0
2012-04-01	39	9	2	0
2012-05-01	22	5	7	0
2012-06-01	27	7	3	0
2012-07-01	28	2	13	0
2012-08-01	26	3	3	0
2012-09-01	25	5	5	0
2012-10-01	26	9	5	0
2012-11-01	22	3	7	0
2012-12-01	15	5	7	0
2013-01-01	21	0	7	0
2013-02-01	41	0	5	0
2013-03-01	56	4	10	0
2013-04-01	83	3	9	0
2013-05-01	59	3	2	0
2013-06-01	38	4	6	0
2013-07-01	40	5	2	0
2013-08-01	40	4	8	0
2013-09-01	27	3	4	0
2013-10-01	47	6	2	0
2013-11-01	41	4	3	0
2013-12-01	19	1	4	0
2014-01-01	22	0	4	0
2014-02-01	25	8	3	0
2014-03-01	29	4	6	0
2014-04-01	18	1	6	0
2014-05-01	28	5	7	0
2014-06-01	17	0	1	0
2014-07-01	39	0	6	0
2014-08-01	31	2	4	0
2014-09-01	54	2	5	0
2014-10-01	47	3	1	0
2014-11-01	39	5	0	0
2014-12-01	29	0	2	0
2015-01-01	47	1	1	0
2015-02-01	22	0	0	0
2015-03-01	27	1	0	0
2015-04-01	47	2	3	0
2015-05-01	34	0	4	0
2015-06-01	47	3	1	0
2015-07-01	37	4	1	0
2015-08-01	51	5	0	0
2015-09-01	24	2	0	0
2015-10-01	42	3	8	0
2015-11-01	53	4	3	1
2015-12-01	40	3	1	1
2016-01-01	24	8	5	0
2016-02-01	19	2	2	0
2016-03-01	55	2	1	0
2016-04-01	30	4	4	0
