date	html	pdf	abstract	epdf
2012-01-01	74	16	1	0
2012-02-01	73	26	1	0
2012-03-01	84	22	0	0
2012-04-01	150	34	0	0
2012-05-01	199	47	1	0
2012-06-01	150	23	3	0
2012-07-01	73	22	2	0
2012-08-01	91	15	0	0
2012-09-01	90	10	2	0
2012-10-01	102	14	0	0
2012-11-01	138	9	0	0
2012-12-01	57	5	2	0
2013-01-01	85	24	4	0
2013-02-01	60	20	0	0
2013-03-01	94	23	2	0
2013-04-01	120	21	0	0
2013-05-01	90	24	1	0
2013-06-01	58	12	0	0
2013-07-01	63	13	1	0
2013-08-01	57	11	4	0
2013-09-01	57	12	1	0
2013-10-01	95	19	1	0
2013-11-01	82	34	3	0
2013-12-01	50	9	1	0
2014-01-01	43	11	4	0
2014-02-01	64	17	2	0
2014-03-01	58	17	3	0
2014-04-01	57	24	3	0
2014-05-01	64	36	8	0
2014-06-01	38	14	4	0
2014-07-01	48	17	28	0
2014-08-01	46	50	4	0
2014-09-01	64	32	3	0
2014-10-01	37	28	5	0
2014-11-01	64	53	4	0
2014-12-01	24	22	4	0
2015-01-01	37	11	5	0
2015-02-01	33	31	5	0
2015-03-01	73	43	6	0
2015-04-01	42	32	5	0
2015-05-01	50	39	11	1
2015-06-01	57	41	4	1
2015-07-01	39	10	3	0
2015-08-01	22	9	2	0
2015-09-01	34	6	2	0
2015-10-01	62	15	3	2
2015-11-01	49	23	3	0
2015-12-01	64	15	2	0
2016-01-01	26	13	3	0
2016-02-01	39	12	3	0
2016-03-01	43	15	2	0
2016-04-01	40	14	3	0
