date	html	pdf	abstract	epdf
2012-01-01	53	35	2	0
2012-02-01	50	42	7	0
2012-03-01	115	63	1	0
2012-04-01	119	81	0	0
2012-05-01	97	96	1	0
2012-06-01	85	50	0	0
2012-07-01	77	49	2	0
2012-08-01	86	69	4	0
2012-09-01	87	63	1	0
2012-10-01	137	33	4	0
2012-11-01	109	19	3	0
2012-12-01	67	19	2	0
2013-01-01	49	6	0	0
2013-02-01	41	12	2	0
2013-03-01	96	27	1	0
2013-04-01	133	27	2	0
2013-05-01	156	48	4	0
2013-06-01	81	31	4	0
2013-07-01	71	33	0	0
2013-08-01	78	31	2	0
2013-09-01	72	19	0	0
2013-10-01	112	35	1	0
2013-11-01	88	30	2	0
2013-12-01	38	16	0	0
2014-01-01	42	18	2	0
2014-02-01	40	28	4	0
2014-03-01	70	39	3	0
2014-04-01	69	26	2	0
2014-05-01	93	48	2	0
2014-06-01	83	32	2	0
2014-07-01	84	20	9	0
2014-08-01	72	15	5	0
2014-09-01	56	16	2	0
2014-10-01	93	35	1	0
2014-11-01	100	18	2	0
2014-12-01	45	17	3	0
2015-01-01	51	10	4	0
2015-02-01	40	12	2	0
2015-03-01	68	23	2	0
2015-04-01	69	22	1	0
2015-05-01	78	36	8	0
2015-06-01	62	36	2	3
2015-07-01	57	49	2	0
2015-08-01	70	33	0	0
2015-09-01	90	25	0	0
2015-10-01	61	34	3	0
2015-11-01	74	23	1	0
2015-12-01	69	14	1	0
2016-01-01	41	19	3	0
2016-02-01	48	8	5	0
2016-03-01	55	14	0	1
2016-04-01	56	22	0	0
