date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	32	5	4	0
2012-02-01	10	6	4	0
2012-03-01	30	3	4	0
2012-04-01	24	11	5	0
2012-05-01	27	3	9	0
2012-06-01	28	1	12	0
2012-07-01	42	1	6	0
2012-08-01	11	4	8	0
2012-09-01	26	4	11	0
2012-10-01	22	1	9	0
2012-11-01	29	12	5	0
2012-12-01	13	3	15	0
2013-01-01	25	6	12	0
2013-02-01	18	7	12	0
2013-03-01	26	4	17	0
2013-04-01	38	7	4	0
2013-05-01	33	3	11	0
2013-06-01	19	1	8	0
2013-07-01	9	6	4	0
2013-08-01	17	8	4	0
2013-09-01	18	0	0	0
2013-10-01	10	1	0	0
2013-11-01	34	4	1	0
2013-12-01	35	7	2	0
2014-01-01	24	6	3	0
2014-02-01	28	11	1	0
2014-03-01	47	3	1	0
2014-04-01	58	0	1	0
2014-05-01	44	7	1	0
2014-06-01	39	6	2	0
2014-07-01	46	9	10	0
2014-08-01	36	3	4	0
2014-09-01	36	3	1	0
2014-10-01	54	6	2	0
2014-11-01	25	2	1	0
2014-12-01	37	6	5	0
2015-01-01	53	3	3	0
2015-02-01	27	3	3	0
2015-03-01	38	2	3	0
2015-04-01	28	2	3	0
2015-05-01	31	10	7	1
2015-06-01	31	17	2	0
2015-07-01	23	12	3	2
2015-08-01	10	4	1	0
2015-09-01	21	1	1	0
2015-10-01	47	31	2	0
2015-11-01	46	227	3	0
2015-12-01	48	243	1	0
2016-01-01	31	156	6	0
2016-02-01	30	132	3	0
2016-03-01	39	50	5	0
2016-04-01	46	8	3	0
