date	html	pdf	abstract	epdf
2011-12-01	0	0	1	0
2012-01-01	15	3	7	0
2012-02-01	29	14	3	0
2012-03-01	46	11	10	0
2012-04-01	52	8	7	0
2012-05-01	60	28	11	0
2012-06-01	32	17	10	0
2012-07-01	33	6	7	0
2012-08-01	49	12	7	0
2012-09-01	49	5	6	0
2012-10-01	76	16	6	0
2012-11-01	65	21	7	0
2012-12-01	54	16	15	0
2013-01-01	38	6	10	0
2013-02-01	40	9	8	0
2013-03-01	70	9	11	0
2013-04-01	106	15	10	0
2013-05-01	93	9	8	0
2013-06-01	51	8	11	0
2013-07-01	39	17	4	0
2013-08-01	39	30	8	0
2013-09-01	43	49	2	0
2013-10-01	65	54	1	0
2013-11-01	56	35	4	0
2013-12-01	53	23	1	0
2014-01-01	52	24	3	0
2014-02-01	54	23	2	0
2014-03-01	53	9	3	0
2014-04-01	69	11	1	0
2014-05-01	64	8	2	0
2014-06-01	51	8	5	0
2014-07-01	49	15	18	0
2014-08-01	90	8	3	0
2014-09-01	77	10	3	0
2014-10-01	66	9	3	0
2014-11-01	52	2	3	0
2014-12-01	32	4	5	0
2015-01-01	61	4	4	0
2015-02-01	37	5	7	0
2015-03-01	66	5	4	0
2015-04-01	52	5	4	0
2015-05-01	48	10	14	1
2015-06-01	52	7	3	2
2015-07-01	41	2	4	0
2015-08-01	42	7	1	0
2015-09-01	34	3	2	0
2015-10-01	57	6	2	0
2015-11-01	86	10	4	0
2015-12-01	39	2	1	0
2016-01-01	84	14	3	0
2016-02-01	36	4	2	0
2016-03-01	243	13	2	0
2016-04-01	80	15	2	0
