date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	10	5	4	0
2012-02-01	6	10	4	0
2012-03-01	20	26	5	0
2012-04-01	28	18	4	0
2012-05-01	26	13	6	0
2012-06-01	21	32	10	0
2012-07-01	9	3	9	0
2012-08-01	17	6	10	0
2012-09-01	25	22	8	0
2012-10-01	33	21	7	0
2012-11-01	26	19	8	0
2012-12-01	24	7	9	0
2013-01-01	13	9	10	0
2013-02-01	15	8	10	0
2013-03-01	32	9	7	0
2013-04-01	29	16	1	0
2013-05-01	25	12	5	0
2013-06-01	15	7	3	0
2013-07-01	10	11	1	0
2013-08-01	9	7	1	0
2013-09-01	12	4	0	0
2013-10-01	33	10	0	0
2013-11-01	31	11	1	0
2013-12-01	8	9	0	0
2014-01-01	16	9	2	0
2014-02-01	11	14	1	0
2014-03-01	15	19	1	0
2014-04-01	14	16	3	0
2014-05-01	16	8	2	0
2014-06-01	15	12	2	0
2014-07-01	20	21	8	0
2014-08-01	15	6	2	0
2014-09-01	13	7	2	0
2014-10-01	17	12	2	0
2014-11-01	25	9	4	0
2014-12-01	11	4	4	0
2015-01-01	27	6	4	0
2015-02-01	8	3	3	0
2015-03-01	10	9	3	0
2015-04-01	15	9	6	0
2015-05-01	16	6	8	0
2015-06-01	18	13	3	2
2015-07-01	9	6	0	0
2015-08-01	6	5	2	0
2015-09-01	14	8	1	0
2015-10-01	24	5	1	0
2015-11-01	24	14	1	0
2015-12-01	29	2	1	0
2016-01-01	14	9	3	0
2016-02-01	11	7	1	0
2016-03-01	22	3	3	0
2016-04-01	13	4	0	0
