date	html	pdf	abstract	epdf
2012-01-01	10	9	4	0
2012-02-01	15	19	5	0
2012-03-01	41	32	4	0
2012-04-01	15	13	4	0
2012-05-01	46	38	9	0
2012-06-01	27	20	4	0
2012-07-01	29	17	1	0
2012-08-01	24	14	2	0
2012-09-01	10	16	5	0
2012-10-01	45	25	7	0
2012-11-01	27	14	4	0
2012-12-01	21	6	6	0
2013-01-01	15	22	5	0
2013-02-01	21	23	14	0
2013-03-01	22	48	7	0
2013-04-01	39	31	6	0
2013-05-01	66	35	19	0
2013-06-01	31	27	10	0
2013-07-01	29	21	13	0
2013-08-01	29	27	9	0
2013-09-01	30	28	11	0
2013-10-01	43	35	9	0
2013-11-01	30	36	7	0
2013-12-01	13	7	2	0
2014-01-01	13	14	6	0
2014-02-01	34	29	6	0
2014-03-01	15	30	5	0
2014-04-01	18	29	2	0
2014-05-01	28	49	3	0
2014-06-01	39	17	2	0
2014-07-01	34	22	9	0
2014-08-01	31	28	6	0
2014-09-01	23	21	7	0
2014-10-01	28	26	7	0
2014-11-01	10	34	8	0
2014-12-01	17	27	10	0
2015-01-01	38	10	17	0
2015-02-01	8	17	5	0
2015-03-01	20	23	6	0
2015-04-01	30	29	10	0
2015-05-01	34	47	20	0
2015-06-01	46	29	13	5
2015-07-01	19	17	2	0
2015-08-01	25	14	2	0
2015-09-01	44	20	2	0
2015-10-01	35	22	8	0
2015-11-01	39	19	4	0
2015-12-01	50	14	4	1
2016-01-01	17	16	3	1
2016-02-01	19	6	2	0
2016-03-01	41	15	7	0
2016-04-01	48	14	3	0
