date	html	pdf	abstract	epdf
2012-01-01	11	11	4	0
2012-02-01	15	9	2	0
2012-03-01	14	15	1	0
2012-04-01	28	3	0	0
2012-05-01	20	4	2	0
2012-06-01	19	8	1	0
2012-07-01	10	0	0	0
2012-08-01	48	16	0	0
2012-09-01	33	10	1	0
2012-10-01	35	14	2	0
2012-11-01	29	3	1	0
2012-12-01	9	7	2	0
2013-01-01	8	1	2	0
2013-02-01	26	10	3	0
2013-03-01	41	8	1	0
2013-04-01	54	7	0	0
2013-05-01	34	3	2	0
2013-06-01	28	3	3	0
2013-07-01	11	1	1	0
2013-08-01	20	5	2	0
2013-09-01	11	1	0	0
2013-10-01	27	4	0	0
2013-11-01	22	5	1	0
2013-12-01	21	8	1	0
2014-01-01	9	4	2	0
2014-02-01	17	2	0	0
2014-03-01	34	6	1	0
2014-04-01	30	0	1	0
2014-05-01	34	8	1	0
2014-06-01	32	2	0	0
2014-07-01	24	4	13	0
2014-08-01	25	4	2	0
2014-09-01	24	7	2	0
2014-10-01	31	4	1	0
2014-11-01	18	5	0	0
2014-12-01	25	2	3	0
2015-01-01	37	2	3	0
2015-02-01	22	3	2	0
2015-03-01	26	1	2	0
2015-04-01	33	6	5	0
2015-05-01	59	5	9	0
2015-06-01	48	5	2	1
2015-07-01	39	1	0	0
2015-08-01	31	11	0	0
2015-09-01	38	6	1	0
2015-10-01	36	0	1	0
2015-11-01	32	7	1	0
2015-12-01	33	4	3	0
2016-01-01	11	4	1	0
2016-02-01	18	8	0	0
2016-03-01	42	2	0	0
2016-04-01	52	6	1	0
