date	html	pdf	abstract	epdf
2011-12-01	0	1	0	0
2012-01-01	31	4	2	0
2012-02-01	24	3	2	0
2012-03-01	29	11	2	0
2012-04-01	43	20	3	0
2012-05-01	42	16	4	0
2012-06-01	33	20	0	0
2012-07-01	27	7	2	0
2012-08-01	21	20	0	0
2012-09-01	25	23	1	0
2012-10-01	51	32	1	0
2012-11-01	54	11	2	0
2012-12-01	27	19	3	0
2013-01-01	29	10	3	0
2013-02-01	23	13	4	0
2013-03-01	47	19	1	0
2013-04-01	51	18	1	0
2013-05-01	34	4	2	0
2013-06-01	38	4	2	0
2013-07-01	38	7	0	0
2013-08-01	50	3	3	0
2013-09-01	19	2	0	0
2013-10-01	30	8	0	0
2013-11-01	25	9	2	0
2013-12-01	16	2	1	0
2014-01-01	12	3	3	0
2014-02-01	27	5	0	0
2014-03-01	30	3	1	0
2014-04-01	18	0	2	0
2014-05-01	37	7	9	0
2014-06-01	26	1	2	0
2014-07-01	37	4	12	0
2014-08-01	33	0	3	0
2014-09-01	16	2	3	0
2014-10-01	35	4	1	0
2014-11-01	45	3	4	0
2014-12-01	29	4	5	0
2015-01-01	51	3	3	0
2015-02-01	26	3	6	0
2015-03-01	18	0	2	0
2015-04-01	19	1	2	0
2015-05-01	48	16	9	0
2015-06-01	26	14	1	0
2015-07-01	22	4	4	0
2015-08-01	29	11	1	0
2015-09-01	19	19	1	0
2015-10-01	13	23	2	0
2015-11-01	32	12	2	0
2015-12-01	32	10	1	0
2016-01-01	19	8	2	0
2016-02-01	14	11	1	0
2016-03-01	18	6	0	0
2016-04-01	13	7	1	0
