date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	22	14	0	0
2012-02-01	15	7	1	0
2012-03-01	11	14	0	0
2012-04-01	17	11	2	0
2012-05-01	23	0	5	0
2012-06-01	17	8	2	0
2012-07-01	24	9	2	0
2012-08-01	24	14	3	0
2012-09-01	18	8	3	0
2012-10-01	45	4	3	0
2012-11-01	21	4	2	0
2012-12-01	14	1	2	0
2013-01-01	19	7	4	0
2013-02-01	18	5	2	0
2013-03-01	31	18	6	0
2013-04-01	37	5	4	0
2013-05-01	47	7	1	0
2013-06-01	24	13	5	0
2013-07-01	12	5	5	0
2013-08-01	18	13	3	0
2013-09-01	24	6	0	0
2013-10-01	19	3	1	0
2013-11-01	13	15	2	0
2013-12-01	19	14	2	0
2014-01-01	16	8	2	0
2014-02-01	24	14	0	0
2014-03-01	24	13	1	0
2014-04-01	31	11	2	0
2014-05-01	30	20	1	0
2014-06-01	22	6	2	0
2014-07-01	52	15	10	0
2014-08-01	19	7	5	0
2014-09-01	25	5	2	0
2014-10-01	46	10	1	0
2014-11-01	17	10	1	0
2014-12-01	22	1	7	0
2015-01-01	38	8	4	0
2015-02-01	19	3	3	0
2015-03-01	10	6	2	0
2015-04-01	1	8	0	0
2015-05-01	0	9	0	0
2015-06-01	9	11	1	2
2015-07-01	15	6	1	0
2015-08-01	22	11	0	0
2015-09-01	28	10	1	0
2015-10-01	35	6	1	0
2015-11-01	27	7	1	0
2015-12-01	27	5	0	0
2016-01-01	22	6	1	0
2016-02-01	19	8	1	0
2016-03-01	20	7	0	0
2016-04-01	25	3	1	0
