date	html	pdf	abstract	epdf
2012-01-01	61	16	1	0
2012-02-01	61	20	3	0
2012-03-01	91	25	1	0
2012-04-01	116	38	0	0
2012-05-01	141	47	2	0
2012-06-01	95	33	1	0
2012-07-01	34	19	1	0
2012-08-01	46	31	2	0
2012-09-01	67	47	0	0
2012-10-01	79	40	0	0
2012-11-01	65	55	2	0
2012-12-01	33	30	2	0
2013-01-01	42	45	3	0
2013-02-01	54	28	2	0
2013-03-01	79	34	3	0
2013-04-01	89	73	2	0
2013-05-01	102	77	2	0
2013-06-01	74	74	4	0
2013-07-01	49	70	1	0
2013-08-01	67	63	2	0
2013-09-01	68	69	0	0
2013-10-01	133	81	0	0
2013-11-01	148	112	1	0
2013-12-01	46	76	0	0
2014-01-01	61	62	2	0
2014-02-01	62	79	1	0
2014-03-01	79	90	1	0
2014-04-01	55	76	1	0
2014-05-01	140	127	2	0
2014-06-01	81	71	1	0
2014-07-01	79	92	13	0
2014-08-01	72	103	2	0
2014-09-01	110	93	1	0
2014-10-01	76	113	2	0
2014-11-01	121	109	0	0
2014-12-01	72	49	1	0
2015-01-01	58	53	0	0
2015-02-01	41	34	2	0
2015-03-01	55	77	2	0
2015-04-01	60	78	1	0
2015-05-01	71	92	7	0
2015-06-01	92	105	1	6
2015-07-01	28	66	0	0
2015-08-01	36	65	1	0
2015-09-01	40	67	1	0
2015-10-01	56	86	2	0
2015-11-01	58	103	1	0
2015-12-01	37	69	1	0
2016-01-01	28	70	2	0
2016-02-01	26	68	0	0
2016-03-01	38	51	1	0
2016-04-01	65	48	0	0
