date	html	pdf	abstract	epdf
2012-01-01	12	2	6	0
2012-02-01	15	0	4	0
2012-03-01	14	2	4	0
2012-04-01	31	18	4	0
2012-05-01	34	3	8	0
2012-06-01	43	4	7	0
2012-07-01	38	5	4	0
2012-08-01	21	4	5	0
2012-09-01	30	6	8	0
2012-10-01	36	5	5	0
2012-11-01	35	4	6	0
2012-12-01	12	0	8	0
2013-01-01	15	1	8	0
2013-02-01	20	5	3	0
2013-03-01	26	2	4	0
2013-04-01	40	2	10	0
2013-05-01	48	2	3	0
2013-06-01	21	7	5	0
2013-07-01	12	3	4	0
2013-08-01	19	1	5	0
2013-09-01	15	1	2	0
2013-10-01	39	78	0	0
2013-11-01	25	5	1	0
2013-12-01	6	8	3	0
2014-01-01	11	3	3	0
2014-02-01	25	4	2	0
2014-03-01	15	2	3	0
2014-04-01	14	0	2	0
2014-05-01	11	4	2	0
2014-06-01	20	4	4	0
2014-07-01	18	4	12	0
2014-08-01	16	11	4	0
2014-09-01	20	5	3	0
2014-10-01	25	8	3	0
2014-11-01	22	8	2	0
2014-12-01	13	4	2	0
2015-01-01	24	5	5	0
2015-02-01	10	2	3	0
2015-03-01	11	0	4	0
2015-04-01	12	4	3	0
2015-05-01	24	4	9	0
2015-06-01	18	9	3	0
2015-07-01	19	1	1	0
2015-08-01	18	5	1	0
2015-09-01	14	2	1	0
2015-10-01	22	5	5	1
2015-11-01	24	7	2	0
2015-12-01	29	0	1	0
2016-01-01	15	5	5	0
2016-02-01	13	1	4	0
2016-03-01	20	5	3	0
2016-04-01	18	7	1	0
