date	html	pdf	abstract	epdf
2012-01-01	61	13	3	0
2012-02-01	47	15	3	0
2012-03-01	79	21	1	0
2012-04-01	37	13	1	0
2012-05-01	46	20	2	0
2012-06-01	59	26	3	0
2012-07-01	31	12	5	0
2012-08-01	48	7	0	0
2012-09-01	57	6	3	0
2012-10-01	62	21	0	0
2012-11-01	53	14	6	0
2012-12-01	30	9	6	0
2013-01-01	21	13	2	0
2013-02-01	68	8	3	0
2013-03-01	86	6	6	0
2013-04-01	73	18	5	0
2013-05-01	104	22	3	0
2013-06-01	69	16	7	0
2013-07-01	51	13	4	0
2013-08-01	65	3	4	0
2013-09-01	69	7	0	0
2013-10-01	82	18	0	0
2013-11-01	52	11	3	0
2013-12-01	31	10	0	0
2014-01-01	38	5	2	0
2014-02-01	33	14	0	0
2014-03-01	39	18	1	0
2014-04-01	36	14	1	0
2014-05-01	37	16	0	0
2014-06-01	43	32	3	0
2014-07-01	47	61	17	0
2014-08-01	36	45	2	0
2014-09-01	69	60	2	0
2014-10-01	53	51	1	0
2014-11-01	40	62	0	0
2014-12-01	24	39	6	0
2015-01-01	36	28	1	0
2015-02-01	23	25	2	0
2015-03-01	25	70	2	0
2015-04-01	49	97	1	0
2015-05-01	59	83	8	1
2015-06-01	43	86	1	4
2015-07-01	43	34	1	0
2015-08-01	32	57	0	0
2015-09-01	23	46	0	0
2015-10-01	54	66	1	0
2015-11-01	53	73	1	0
2015-12-01	57	35	0	0
2016-01-01	47	31	3	0
2016-02-01	22	17	0	0
2016-03-01	49	10	2	0
2016-04-01	38	10	2	0
