date	html	pdf	abstract	epdf
2011-12-01	0	1	0	0
2012-01-01	66	4	1	0
2012-02-01	58	6	1	0
2012-03-01	126	5	0	0
2012-04-01	123	38	0	0
2012-05-01	192	21	3	0
2012-06-01	123	11	0	0
2012-07-01	53	7	1	0
2012-08-01	75	11	1	0
2012-09-01	82	7	1	0
2012-10-01	135	25	1	0
2012-11-01	117	10	0	0
2012-12-01	77	7	1	0
2013-01-01	44	10	3	0
2013-02-01	23	5	2	0
2013-03-01	52	8	2	0
2013-04-01	49	15	1	0
2013-05-01	54	12	0	0
2013-06-01	38	15	2	0
2013-07-01	23	10	2	0
2013-08-01	90	10	4	0
2013-09-01	43	6	0	0
2013-10-01	25	11	0	0
2013-11-01	32	18	2	0
2013-12-01	35	15	1	0
2014-01-01	26	18	2	0
2014-02-01	34	19	0	0
2014-03-01	34	11	1	0
2014-04-01	33	14	1	0
2014-05-01	34	25	0	0
2014-06-01	29	26	3	0
2014-07-01	34	26	11	0
2014-08-01	33	30	2	0
2014-09-01	28	35	1	0
2014-10-01	44	22	1	0
2014-11-01	30	21	0	0
2014-12-01	37	11	2	0
2015-01-01	26	25	1	0
2015-02-01	20	8	2	0
2015-03-01	41	16	2	0
2015-04-01	50	10	1	0
2015-05-01	60	30	6	0
2015-06-01	49	30	2	1
2015-07-01	27	8	1	0
2015-08-01	44	25	0	0
2015-09-01	28	13	0	0
2015-10-01	37	12	2	0
2015-11-01	34	22	1	0
2015-12-01	22	11	0	0
2016-01-01	40	20	4	0
2016-02-01	47	34	0	0
2016-03-01	24	8	0	1
2016-04-01	37	12	2	0
