date	html	pdf	abstract	epdf
2012-01-01	18	8	2	0
2012-02-01	20	6	1	0
2012-03-01	25	6	2	0
2012-04-01	22	12	0	0
2012-05-01	32	11	4	0
2012-06-01	23	7	0	0
2012-07-01	18	3	1	0
2012-08-01	14	9	0	0
2012-09-01	29	6	0	0
2012-10-01	26	6	1	0
2012-11-01	24	15	3	0
2012-12-01	14	10	1	0
2013-01-01	13	7	1	0
2013-02-01	30	13	2	0
2013-03-01	36	11	4	0
2013-04-01	34	11	6	0
2013-05-01	38	14	2	0
2013-06-01	27	8	2	0
2013-07-01	27	8	0	0
2013-08-01	20	10	2	0
2013-09-01	15	13	1	0
2013-10-01	25	14	3	0
2013-11-01	21	16	1	0
2013-12-01	14	7	0	0
2014-01-01	12	16	2	0
2014-02-01	20	16	1	0
2014-03-01	23	16	1	0
2014-04-01	18	15	3	0
2014-05-01	27	18	2	0
2014-06-01	18	18	0	0
2014-07-01	30	19	6	0
2014-08-01	38	17	2	0
2014-09-01	19	10	1	0
2014-10-01	33	20	1	0
2014-11-01	25	12	1	0
2014-12-01	21	8	0	0
2015-01-01	35	12	1	0
2015-02-01	26	15	0	0
2015-03-01	19	17	1	0
2015-04-01	18	20	0	0
2015-05-01	0	15	0	1
2015-06-01	16	18	1	1
2015-07-01	28	15	1	0
2015-08-01	30	13	0	0
2015-09-01	15	15	2	0
2015-10-01	22	13	1	0
2015-11-01	26	11	6	0
2015-12-01	24	16	6	0
2016-01-01	19	16	11	0
2016-02-01	19	15	11	0
2016-03-01	17	17	14	0
2016-04-01	20	14	12	0
