date	html	pdf	abstract	epdf
2012-01-01	22	3	2	0
2012-02-01	23	4	2	0
2012-03-01	27	7	1	0
2012-04-01	35	0	0	0
2012-05-01	38	8	2	0
2012-06-01	30	7	1	0
2012-07-01	42	16	2	0
2012-08-01	32	9	0	0
2012-09-01	29	8	2	0
2012-10-01	32	5	1	0
2012-11-01	36	19	3	0
2012-12-01	22	2	3	0
2013-01-01	20	4	2	0
2013-02-01	16	5	2	0
2013-03-01	18	10	4	0
2013-04-01	37	11	1	0
2013-05-01	52	14	1	0
2013-06-01	24	8	2	0
2013-07-01	21	11	2	0
2013-08-01	19	2	2	0
2013-09-01	33	8	1	0
2013-10-01	28	9	1	0
2013-11-01	19	12	2	0
2013-12-01	16	6	1	0
2014-01-01	22	6	3	0
2014-02-01	19	9	1	0
2014-03-01	24	9	1	0
2014-04-01	18	8	2	0
2014-05-01	29	10	1	0
2014-06-01	24	9	3	0
2014-07-01	34	6	12	0
2014-08-01	30	12	2	0
2014-09-01	22	4	1	0
2014-10-01	21	9	1	0
2014-11-01	29	6	0	0
2014-12-01	14	7	3	0
2015-01-01	24	3	0	0
2015-02-01	11	6	0	0
2015-03-01	49	2	0	0
2015-04-01	20	12	0	0
2015-05-01	2	7	0	0
2015-06-01	13	22	1	0
2015-07-01	36	15	0	0
2015-08-01	9	8	0	0
2015-09-01	26	21	0	0
2015-10-01	25	8	1	0
2015-11-01	29	12	2	0
2015-12-01	30	4	0	0
2016-01-01	24	9	1	0
2016-02-01	33	6	0	0
2016-03-01	34	8	0	0
2016-04-01	31	8	0	0
