date	html	pdf	abstract	epdf
2011-12-01	0	0	1	0
2012-01-01	44	20	3	0
2012-02-01	28	19	1	0
2012-03-01	78	64	2	0
2012-04-01	95	103	2	0
2012-05-01	90	93	3	0
2012-06-01	57	43	1	0
2012-07-01	26	26	0	0
2012-08-01	50	22	1	0
2012-09-01	55	13	2	0
2012-10-01	74	35	1	0
2012-11-01	63	45	2	0
2012-12-01	27	23	3	0
2013-01-01	26	15	2	0
2013-02-01	28	40	2	0
2013-03-01	46	55	3	0
2013-04-01	46	41	3	0
2013-05-01	59	44	5	0
2013-06-01	49	23	1	0
2013-07-01	37	36	0	0
2013-08-01	27	17	2	0
2013-09-01	33	32	2	0
2013-10-01	52	26	0	0
2013-11-01	96	42	4	0
2013-12-01	21	13	0	0
2014-01-01	24	21	2	0
2014-02-01	17	21	0	0
2014-03-01	41	27	3	0
2014-04-01	24	21	1	0
2014-05-01	50	36	3	0
2014-06-01	25	39	0	0
2014-07-01	36	34	7	0
2014-08-01	24	28	4	0
2014-09-01	30	38	1	0
2014-10-01	41	85	2	0
2014-11-01	29	62	1	0
2014-12-01	14	38	2	0
2015-01-01	25	24	2	0
2015-02-01	19	18	1	0
2015-03-01	71	88	2	0
2015-04-01	29	53	0	0
2015-05-01	46	66	8	1
2015-06-01	40	109	4	2
2015-07-01	17	48	2	0
2015-08-01	19	64	0	0
2015-09-01	44	52	0	0
2015-10-01	43	73	2	0
2015-11-01	24	71	1	0
2015-12-01	25	20	2	0
2016-01-01	23	28	4	0
2016-02-01	14	10	0	0
2016-03-01	26	11	1	0
2016-04-01	39	16	1	0
