date	html	pdf	abstract	epdf
2012-01-01	7	4	3	0
2012-02-01	15	1	4	0
2012-03-01	15	1	1	0
2012-04-01	11	3	0	0
2012-05-01	18	12	2	0
2012-06-01	14	1	0	0
2012-07-01	18	2	2	0
2012-08-01	19	7	0	0
2012-09-01	9	1	1	0
2012-10-01	19	1	0	0
2012-11-01	31	5	1	0
2012-12-01	11	3	2	0
2013-01-01	8	2	2	0
2013-02-01	7	1	3	0
2013-03-01	19	1	1	0
2013-04-01	15	4	0	0
2013-05-01	31	1	1	0
2013-06-01	5	1	3	0
2013-07-01	4	0	1	0
2013-08-01	15	2	3	0
2013-09-01	20	1	0	0
2013-10-01	25	7	2	0
2013-11-01	14	4	5	0
2013-12-01	7	1	0	0
2014-01-01	6	9	2	0
2014-02-01	4	3	1	0
2014-03-01	15	12	1	0
2014-04-01	10	2	2	0
2014-05-01	10	11	1	0
2014-06-01	8	4	0	0
2014-07-01	15	9	5	0
2014-08-01	7	14	3	0
2014-09-01	10	15	2	0
2014-10-01	16	27	1	0
2014-11-01	13	14	0	0
2014-12-01	5	9	3	0
2015-01-01	16	12	0	0
2015-02-01	4	11	1	0
2015-03-01	9	20	0	0
2015-04-01	7	10	0	0
2015-05-01	9	13	4	0
2015-06-01	16	17	2	1
2015-07-01	8	7	0	0
2015-08-01	9	12	0	0
2015-09-01	7	14	0	0
2015-10-01	10	10	1	0
2015-11-01	12	24	2	0
2015-12-01	14	9	0	0
2016-01-01	12	7	1	0
2016-02-01	10	3	0	0
2016-03-01	11	2	0	0
2016-04-01	15	6	0	0
