date	html	pdf	abstract	epdf
2012-01-01	13	8	2	0
2012-02-01	16	7	3	0
2012-03-01	31	19	1	0
2012-04-01	32	5	0	0
2012-05-01	35	91	3	0
2012-06-01	33	12	0	0
2012-07-01	24	16	0	0
2012-08-01	33	19	0	0
2012-09-01	35	9	4	0
2012-10-01	55	27	0	0
2012-11-01	30	13	3	0
2012-12-01	40	13	4	0
2013-01-01	31	6	2	0
2013-02-01	26	11	2	0
2013-03-01	43	20	1	0
2013-04-01	43	16	1	0
2013-05-01	49	19	0	0
2013-06-01	31	8	1	0
2013-07-01	23	10	2	0
2013-08-01	21	4	1	0
2013-09-01	33	25	0	0
2013-10-01	41	18	0	0
2013-11-01	45	16	1	0
2013-12-01	30	10	3	0
2014-01-01	17	7	2	0
2014-02-01	31	14	1	0
2014-03-01	56	13	3	0
2014-04-01	24	6	1	0
2014-05-01	47	13	2	0
2014-06-01	43	30	2	0
2014-07-01	36	15	10	0
2014-08-01	24	6	2	0
2014-09-01	25	12	1	0
2014-10-01	49	15	9	0
2014-11-01	47	10	1	0
2014-12-01	22	12	4	0
2015-01-01	33	10	2	0
2015-02-01	23	6	2	0
2015-03-01	30	10	5	0
2015-04-01	17	15	1	0
2015-05-01	15	10	7	0
2015-06-01	17	9	1	0
2015-07-01	24	12	0	0
2015-08-01	23	9	0	0
2015-09-01	20	8	0	0
2015-10-01	32	13	3	1
2015-11-01	28	11	2	0
2015-12-01	40	10	0	0
2016-01-01	20	14	4	0
2016-02-01	14	4	1	0
2016-03-01	30	5	0	0
2016-04-01	31	9	2	0
