date	html	pdf	abstract	epdf
2012-01-01	16	6	2	0
2012-02-01	15	9	1	0
2012-03-01	44	19	35	0
2012-04-01	29	38	3	0
2012-05-01	33	25	7	0
2012-06-01	17	13	4	0
2012-07-01	34	33	1	0
2012-08-01	26	30	1	0
2012-09-01	29	24	1	0
2012-10-01	43	33	1	0
2012-11-01	44	20	2	0
2012-12-01	27	23	1	0
2013-01-01	20	13	1	0
2013-02-01	30	53	3	0
2013-03-01	61	37	3	0
2013-04-01	97	41	2	0
2013-05-01	50	13	1	0
2013-06-01	40	7	4	0
2013-07-01	21	10	1	0
2013-08-01	21	16	1	0
2013-09-01	26	8	0	0
2013-10-01	32	18	0	0
2013-11-01	43	15	2	0
2013-12-01	30	9	2	0
2014-01-01	33	13	2	0
2014-02-01	41	14	0	0
2014-03-01	82	15	1	0
2014-04-01	46	9	2	0
2014-05-01	36	25	5	0
2014-06-01	28	19	0	0
2014-07-01	39	10	11	0
2014-08-01	29	10	1	0
2014-09-01	35	16	1	0
2014-10-01	57	13	2	0
2014-11-01	30	13	0	0
2014-12-01	20	6	5	0
2015-01-01	36	8	3	0
2015-02-01	15	8	2	0
2015-03-01	22	38	3	0
2015-04-01	67	11	1	0
2015-05-01	74	26	8	0
2015-06-01	42	24	1	0
2015-07-01	41	17	1	0
2015-08-01	36	23	0	0
2015-09-01	38	25	0	0
2015-10-01	38	23	1	0
2015-11-01	38	19	5	0
2015-12-01	38	13	0	0
2016-01-01	15	14	1	0
2016-02-01	39	7	2	0
2016-03-01	34	12	0	0
2016-04-01	30	10	4	0
