date	html	pdf	abstract	epdf
2012-01-01	29	2	5	0
2012-02-01	31	18	3	0
2012-03-01	55	9	8	0
2012-04-01	87	44	2	0
2012-05-01	67	20	4	0
2012-06-01	76	7	2	0
2012-07-01	29	10	2	0
2012-08-01	43	9	1	0
2012-09-01	59	6	4	0
2012-10-01	78	15	2	0
2012-11-01	62	9	3	0
2012-12-01	59	18	2	0
2013-01-01	43	10	0	0
2013-02-01	49	13	4	0
2013-03-01	61	17	5	0
2013-04-01	62	11	4	0
2013-05-01	57	20	1	0
2013-06-01	35	12	3	0
2013-07-01	33	5	1	0
2013-08-01	78	29	2	0
2013-09-01	48	13	0	0
2013-10-01	58	15	0	0
2013-11-01	65	16	3	0
2013-12-01	23	18	4	0
2014-01-01	32	13	2	0
2014-02-01	31	9	4	0
2014-03-01	62	13	3	0
2014-04-01	57	26	7	0
2014-05-01	48	23	5	0
2014-06-01	35	18	7	0
2014-07-01	39	14	12	0
2014-08-01	43	17	5	0
2014-09-01	41	19	5	0
2014-10-01	37	19	3	0
2014-11-01	83	21	4	0
2014-12-01	31	11	6	0
2015-01-01	37	9	3	0
2015-02-01	36	11	2	0
2015-03-01	63	13	2	0
2015-04-01	39	6	1	0
2015-05-01	76	21	7	3
2015-06-01	61	25	1	5
2015-07-01	48	16	2	0
2015-08-01	36	16	0	0
2015-09-01	49	17	0	0
2015-10-01	64	16	1	0
2015-11-01	55	17	1	0
2015-12-01	36	9	0	0
2016-01-01	41	12	2	0
2016-02-01	38	12	1	0
2016-03-01	37	16	0	0
2016-04-01	34	9	2	0
