date	html	pdf	abstract	epdf
2012-01-01	9	4	7	0
2012-02-01	9	2	5	0
2012-03-01	10	6	6	0
2012-04-01	10	1	3	0
2012-05-01	15	4	4	0
2012-06-01	9	2	4	0
2012-07-01	11	6	7	0
2012-08-01	19	3	1	0
2012-09-01	22	6	4	0
2012-10-01	15	1	0	0
2012-11-01	23	5	6	0
2012-12-01	12	3	8	0
2013-01-01	5	0	5	0
2013-02-01	10	1	3	0
2013-03-01	16	1	11	0
2013-04-01	29	7	8	0
2013-05-01	19	1	6	0
2013-06-01	16	5	5	0
2013-07-01	2	4	6	0
2013-08-01	6	2	7	0
2013-09-01	11	1	2	0
2013-10-01	12	5	4	0
2013-11-01	12	9	4	0
2013-12-01	9	1	1	0
2014-01-01	9	3	2	0
2014-02-01	9	5	1	0
2014-03-01	16	4	1	0
2014-04-01	16	6	1	0
2014-05-01	6	7	1	0
2014-06-01	10	0	0	0
2014-07-01	23	5	13	0
2014-08-01	12	3	2	0
2014-09-01	13	2	1	0
2014-10-01	15	4	1	0
2014-11-01	5	3	1	0
2014-12-01	9	3	3	0
2015-01-01	24	5	0	0
2015-02-01	9	3	0	0
2015-03-01	20	4	0	0
2015-04-01	24	2	0	0
2015-05-01	11	5	7	0
2015-06-01	12	9	1	0
2015-07-01	2	0	0	0
2015-08-01	7	2	1	0
2015-09-01	4	2	0	0
2015-10-01	10	0	4	0
2015-11-01	8	1	1	0
2015-12-01	13	0	0	0
2016-01-01	11	3	1	0
2016-02-01	5	3	0	0
2016-03-01	7	2	0	0
2016-04-01	10	6	2	0
