date	html	pdf	abstract	epdf
2012-01-01	23	16	3	0
2012-02-01	23	10	4	0
2012-03-01	38	9	2	0
2012-04-01	50	32	0	0
2012-05-01	41	23	4	0
2012-06-01	25	15	1	0
2012-07-01	32	8	1	0
2012-08-01	36	15	1	0
2012-09-01	26	11	5	0
2012-10-01	54	17	3	0
2012-11-01	52	15	3	0
2012-12-01	23	7	6	0
2013-01-01	16	5	6	0
2013-02-01	45	22	2	0
2013-03-01	37	14	7	0
2013-04-01	52	18	3	0
2013-05-01	31	13	3	0
2013-06-01	13	17	4	0
2013-07-01	22	11	2	0
2013-08-01	17	16	4	0
2013-09-01	30	24	0	0
2013-10-01	12	8	0	0
2013-11-01	25	14	2	0
2013-12-01	20	26	2	0
2014-01-01	20	14	4	0
2014-02-01	13	20	1	0
2014-03-01	27	8	4	0
2014-04-01	33	11	4	0
2014-05-01	22	12	5	0
2014-06-01	19	18	3	0
2014-07-01	40	34	17	0
2014-08-01	30	15	2	0
2014-09-01	20	14	1	0
2014-10-01	13	18	3	0
2014-11-01	19	23	4	0
2014-12-01	15	17	3	0
2015-01-01	41	12	2	0
2015-02-01	19	18	2	0
2015-03-01	17	14	2	0
2015-04-01	46	9	2	0
2015-05-01	21	17	8	1
2015-06-01	19	20	2	2
2015-07-01	13	10	2	0
2015-08-01	17	16	2	0
2015-09-01	20	12	0	0
2015-10-01	28	14	3	0
2015-11-01	28	15	3	0
2015-12-01	22	6	2	0
2016-01-01	22	16	3	0
2016-02-01	14	7	2	0
2016-03-01	19	4	0	0
2016-04-01	38	10	4	0
