date	html	pdf	abstract	epdf
2012-01-01	21	9	5	0
2012-02-01	19	9	3	0
2012-03-01	29	8	1	0
2012-04-01	24	11	1	0
2012-05-01	26	17	2	0
2012-06-01	23	17	1	0
2012-07-01	15	8	0	0
2012-08-01	19	8	1	0
2012-09-01	37	18	1	0
2012-10-01	17	20	3	0
2012-11-01	23	21	3	0
2012-12-01	9	10	3	0
2013-01-01	29	26	3	0
2013-02-01	31	14	4	0
2013-03-01	44	19	3	0
2013-04-01	36	16	3	0
2013-05-01	63	32	0	0
2013-06-01	27	12	2	0
2013-07-01	25	11	2	0
2013-08-01	18	6	1	0
2013-09-01	24	4	3	0
2013-10-01	54	17	0	0
2013-11-01	32	11	3	0
2013-12-01	20	16	1	0
2014-01-01	25	8	2	0
2014-02-01	28	13	1	0
2014-03-01	42	15	3	0
2014-04-01	33	11	3	0
2014-05-01	34	15	3	0
2014-06-01	26	10	1	0
2014-07-01	29	17	7	0
2014-08-01	25	17	1	0
2014-09-01	17	8	1	0
2014-10-01	22	10	1	0
2014-11-01	33	11	0	0
2014-12-01	19	7	3	0
2015-01-01	45	5	2	0
2015-02-01	27	13	2	0
2015-03-01	10	14	2	0
2015-04-01	0	13	0	0
2015-05-01	0	24	0	0
2015-06-01	16	21	1	2
2015-07-01	27	10	0	0
2015-08-01	44	17	0	0
2015-09-01	32	25	0	0
2015-10-01	29	15	3	0
2015-11-01	37	20	1	0
2015-12-01	21	13	0	0
2016-01-01	20	15	1	0
2016-02-01	21	7	0	0
2016-03-01	31	10	1	0
2016-04-01	36	16	0	0
