date	html	pdf	abstract	epdf
2011-12-01	2	1	0	0
2012-01-01	32	3	2	0
2012-02-01	40	2	2	0
2012-03-01	39	11	0	0
2012-04-01	23	14	2	0
2012-05-01	33	9	0	0
2012-06-01	35	20	0	0
2012-07-01	16	10	2	0
2012-08-01	41	14	0	0
2012-09-01	39	8	2	0
2012-10-01	50	8	2	0
2012-11-01	23	9	1	0
2012-12-01	11	2	1	0
2013-01-01	15	3	3	0
2013-02-01	19	19	1	0
2013-03-01	44	10	1	0
2013-04-01	56	9	1	0
2013-05-01	43	12	4	0
2013-06-01	15	2	2	0
2013-07-01	18	5	1	0
2013-08-01	17	7	2	0
2013-09-01	16	12	1	0
2013-10-01	36	13	0	0
2013-11-01	22	9	2	0
2013-12-01	13	7	5	0
2014-01-01	16	7	2	0
2014-02-01	14	4	0	0
2014-03-01	21	10	6	0
2014-04-01	13	6	1	0
2014-05-01	29	15	1	0
2014-06-01	29	18	3	0
2014-07-01	48	14	18	0
2014-08-01	49	15	4	0
2014-09-01	19	7	3	0
2014-10-01	24	7	2	0
2014-11-01	33	12	1	0
2014-12-01	19	6	3	0
2015-01-01	28	5	3	0
2015-02-01	14	3	2	0
2015-03-01	28	3	5	0
2015-04-01	32	7	1	0
2015-05-01	35	15	7	0
2015-06-01	37	9	1	1
2015-07-01	28	8	2	0
2015-08-01	43	7	1	0
2015-09-01	33	7	1	0
2015-10-01	36	11	1	0
2015-11-01	58	7	1	0
2015-12-01	44	4	1	0
2016-01-01	33	8	1	0
2016-02-01	28	8	2	0
2016-03-01	30	5	0	0
2016-04-01	40	6	0	0
