date	html	pdf	abstract	epdf
2012-01-01	17	3	1	0
2012-02-01	19	6	1	0
2012-03-01	26	8	1	0
2012-04-01	34	3	1	0
2012-05-01	30	3	1	0
2012-06-01	20	4	1	0
2012-07-01	17	12	5	0
2012-08-01	17	13	2	0
2012-09-01	22	2	3	0
2012-10-01	34	3	2	0
2012-11-01	15	3	1	0
2012-12-01	16	1	2	0
2013-01-01	33	2	6	0
2013-02-01	31	9	1	0
2013-03-01	18	8	3	0
2013-04-01	54	10	8	0
2013-05-01	55	9	1	0
2013-06-01	20	4	2	0
2013-07-01	19	5	0	0
2013-08-01	27	6	3	0
2013-09-01	30	7	0	0
2013-10-01	41	9	3	0
2013-11-01	46	16	2	0
2013-12-01	19	4	3	0
2014-01-01	22	5	2	0
2014-02-01	39	12	0	0
2014-03-01	31	5	1	0
2014-04-01	24	2	1	0
2014-05-01	46	9	1	0
2014-06-01	56	10	1	0
2014-07-01	55	16	8	0
2014-08-01	34	18	2	0
2014-09-01	41	26	2	0
2014-10-01	44	13	2	0
2014-11-01	50	14	1	0
2014-12-01	25	14	5	0
2015-01-01	33	3	0	0
2015-02-01	21	12	3	0
2015-03-01	38	29	3	0
2015-04-01	46	26	3	0
2015-05-01	48	32	7	0
2015-06-01	42	12	2	2
2015-07-01	46	10	0	0
2015-08-01	24	5	2	0
2015-09-01	18	4	0	0
2015-10-01	38	6	2	0
2015-11-01	44	10	2	0
2015-12-01	49	10	1	0
2016-01-01	24	4	3	0
2016-02-01	25	8	1	0
2016-03-01	38	10	1	0
2016-04-01	49	10	1	0
