date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	29	5	0	0
2012-02-01	39	6	1	0
2012-03-01	56	4	0	0
2012-04-01	66	7	0	0
2012-05-01	121	15	3	0
2012-06-01	78	11	1	0
2012-07-01	43	5	2	0
2012-08-01	37	5	1	0
2012-09-01	72	4	4	0
2012-10-01	82	8	1	0
2012-11-01	90	8	5	0
2012-12-01	43	2	0	0
2013-01-01	55	6	0	0
2013-02-01	34	8	2	0
2013-03-01	53	13	1	0
2013-04-01	45	4	1	0
2013-05-01	71	5	2	0
2013-06-01	35	4	4	0
2013-07-01	15	6	2	0
2013-08-01	27	6	4	0
2013-09-01	35	25	1	0
2013-10-01	30	15	0	0
2013-11-01	33	21	2	0
2013-12-01	22	11	1	0
2014-01-01	19	12	3	0
2014-02-01	23	14	2	0
2014-03-01	31	10	4	0
2014-04-01	20	3	3	0
2014-05-01	39	14	4	0
2014-06-01	27	4	3	0
2014-07-01	27	2	16	0
2014-08-01	21	16	7	0
2014-09-01	25	11	2	0
2014-10-01	29	7	3	0
2014-11-01	41	16	2	0
2014-12-01	17	4	1	0
2015-01-01	31	2	2	0
2015-02-01	16	1	5	0
2015-03-01	29	5	5	0
2015-04-01	9	0	4	0
2015-05-01	30	6	6	1
2015-06-01	36	19	2	1
2015-07-01	34	11	0	0
2015-08-01	33	3	1	0
2015-09-01	27	6	0	0
2015-10-01	18	3	2	0
2015-11-01	34	11	1	0
2015-12-01	34	4	0	0
2016-01-01	26	11	2	0
2016-02-01	16	6	1	0
2016-03-01	32	8	0	0
2016-04-01	31	12	0	0
