date	html	pdf	abstract	epdf
2012-01-01	40	10	4	0
2012-02-01	48	7	3	0
2012-03-01	72	10	4	0
2012-04-01	51	15	2	0
2012-05-01	53	15	2	0
2012-06-01	46	16	3	0
2012-07-01	25	10	2	0
2012-08-01	21	8	1	0
2012-09-01	25	12	3	0
2012-10-01	32	23	0	0
2012-11-01	45	14	2	0
2012-12-01	30	5	5	0
2013-01-01	27	12	5	0
2013-02-01	39	10	3	0
2013-03-01	62	9	5	0
2013-04-01	58	13	2	0
2013-05-01	56	11	5	0
2013-06-01	30	7	5	0
2013-07-01	15	11	3	0
2013-08-01	24	7	3	0
2013-09-01	38	15	1	0
2013-10-01	56	14	0	0
2013-11-01	45	12	1	0
2013-12-01	22	11	0	0
2014-01-01	16	8	3	0
2014-02-01	25	12	0	0
2014-03-01	27	5	1	0
2014-04-01	23	4	1	0
2014-05-01	29	30	1	0
2014-06-01	19	8	1	0
2014-07-01	42	14	17	0
2014-08-01	21	11	1	0
2014-09-01	29	11	1	0
2014-10-01	38	18	5	0
2014-11-01	42	9	1	0
2014-12-01	24	4	5	0
2015-01-01	33	3	2	0
2015-02-01	17	5	2	0
2015-03-01	22	11	2	0
2015-04-01	30	8	3	0
2015-05-01	50	13	9	0
2015-06-01	27	18	1	2
2015-07-01	13	7	1	0
2015-08-01	30	13	0	0
2015-09-01	22	13	0	0
2015-10-01	17	7	5	0
2015-11-01	24	11	6	0
2015-12-01	26	3	0	0
2016-01-01	18	10	2	0
2016-02-01	17	3	3	0
2016-03-01	19	8	0	0
2016-04-01	19	9	2	0
