date	html	pdf	abstract	epdf
2012-01-01	19	6	6	0
2012-02-01	15	7	7	0
2012-03-01	21	14	12	0
2012-04-01	25	8	3	0
2012-05-01	29	18	2	0
2012-06-01	11	8	0	0
2012-07-01	8	7	3	0
2012-08-01	21	20	2	0
2012-09-01	14	9	4	0
2012-10-01	25	16	4	0
2012-11-01	25	5	4	0
2012-12-01	13	6	4	0
2013-01-01	15	7	6	0
2013-02-01	18	6	8	0
2013-03-01	18	4	5	0
2013-04-01	24	10	4	0
2013-05-01	26	11	4	0
2013-06-01	14	13	5	0
2013-07-01	12	11	2	0
2013-08-01	13	10	7	0
2013-09-01	19	9	0	0
2013-10-01	24	10	1	0
2013-11-01	10	17	3	0
2013-12-01	4	10	3	0
2014-01-01	8	10	6	0
2014-02-01	12	25	2	0
2014-03-01	10	6	3	0
2014-04-01	16	12	4	0
2014-05-01	17	18	5	0
2014-06-01	17	9	5	0
2014-07-01	28	11	18	0
2014-08-01	26	22	4	0
2014-09-01	24	16	4	0
2014-10-01	18	13	6	0
2014-11-01	17	9	0	0
2014-12-01	9	3	3	0
2015-01-01	32	4	5	0
2015-02-01	12	4	0	0
2015-03-01	11	9	0	0
2015-04-01	17	5	3	0
2015-05-01	24	7	7	0
2015-06-01	11	10	4	0
2015-07-01	10	9	1	0
2015-08-01	22	10	1	0
2015-09-01	8	8	0	0
2015-10-01	24	25	2	0
2015-11-01	26	11	1	0
2015-12-01	24	5	4	0
2016-01-01	19	8	2	0
2016-02-01	18	3	1	0
2016-03-01	10	6	0	0
2016-04-01	15	7	0	0
