date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	49	25	7	0
2012-02-01	42	20	3	0
2012-03-01	107	57	4	0
2012-04-01	169	77	3	0
2012-05-01	88	41	4	0
2012-06-01	91	22	10	0
2012-07-01	36	24	2	0
2012-08-01	33	26	6	0
2012-09-01	56	25	6	0
2012-10-01	51	51	4	0
2012-11-01	96	8	5	0
2012-12-01	56	7	7	0
2013-01-01	50	53	6	0
2013-02-01	43	66	7	0
2013-03-01	81	88	12	0
2013-04-01	90	48	5	0
2013-05-01	90	70	8	0
2013-06-01	78	10	3	0
2013-07-01	29	27	1	0
2013-08-01	52	61	2	0
2013-09-01	26	39	0	0
2013-10-01	32	39	2	0
2013-11-01	57	54	6	0
2013-12-01	24	18	1	0
2014-01-01	27	86	6	0
2014-02-01	35	37	0	0
2014-03-01	46	58	2	0
2014-04-01	49	61	3	0
2014-05-01	58	101	2	0
2014-06-01	48	51	2	0
2014-07-01	50	30	10	0
2014-08-01	54	25	6	0
2014-09-01	69	38	1	0
2014-10-01	100	31	3	0
2014-11-01	161	60	4	0
2014-12-01	82	32	5	0
2015-01-01	78	17	6	0
2015-02-01	18	47	0	0
2015-03-01	82	116	2	0
2015-04-01	119	50	5	0
2015-05-01	72	63	8	2
2015-06-01	133	65	2	17
2015-07-01	45	34	2	6
2015-08-01	63	39	2	0
2015-09-01	57	60	3	0
2015-10-01	65	58	2	1
2015-11-01	118	106	10	16
2015-12-01	44	32	10	5
2016-01-01	41	35	12	3
2016-02-01	51	15	13	2
2016-03-01	56	7	2	4
2016-04-01	128	26	18	3
