date	html	pdf	abstract	epdf
2012-01-01	27	17	5	0
2012-02-01	14	4	4	0
2012-03-01	16	16	3	0
2012-04-01	19	7	2	0
2012-05-01	30	15	2	0
2012-06-01	10	13	0	0
2012-07-01	11	10	0	0
2012-08-01	10	9	2	0
2012-09-01	12	22	1	0
2012-10-01	22	49	1	0
2012-11-01	23	21	2	0
2012-12-01	11	5	3	0
2013-01-01	24	7	5	0
2013-02-01	17	9	1	0
2013-03-01	37	20	2	0
2013-04-01	28	16	4	0
2013-05-01	31	25	3	0
2013-06-01	19	9	4	0
2013-07-01	14	9	4	0
2013-08-01	18	19	4	0
2013-09-01	17	19	1	0
2013-10-01	18	24	1	0
2013-11-01	21	16	2	0
2013-12-01	9	16	2	0
2014-01-01	7	9	5	0
2014-02-01	12	16	0	0
2014-03-01	17	13	2	0
2014-04-01	9	15	1	0
2014-05-01	8	18	2	0
2014-06-01	11	16	3	0
2014-07-01	20	9	5	0
2014-08-01	10	29	1	0
2014-09-01	10	10	1	0
2014-10-01	7	14	2	0
2014-11-01	7	21	0	0
2014-12-01	12	13	4	0
2015-01-01	27	7	3	0
2015-02-01	7	11	2	0
2015-03-01	13	14	2	0
2015-04-01	17	10	1	0
2015-05-01	18	17	6	0
2015-06-01	13	14	1	2
2015-07-01	7	11	0	0
2015-08-01	10	24	0	0
2015-09-01	10	21	0	0
2015-10-01	18	17	4	0
2015-11-01	25	30	1	0
2015-12-01	18	6	0	0
2016-01-01	12	9	2	0
2016-02-01	5	4	1	0
2016-03-01	15	9	1	0
2016-04-01	13	8	4	0
