date	html	pdf	abstract	epdf
2012-01-01	19	18	0	0
2012-02-01	18	7	0	0
2012-03-01	31	17	0	0
2012-04-01	34	18	1	0
2012-05-01	57	18	2	0
2012-06-01	17	13	1	0
2012-07-01	32	15	0	0
2012-08-01	22	15	0	0
2012-09-01	40	16	1	0
2012-10-01	74	35	1	0
2012-11-01	39	19	1	0
2012-12-01	22	11	2	0
2013-01-01	33	14	3	0
2013-02-01	16	24	0	0
2013-03-01	32	37	2	0
2013-04-01	26	15	2	0
2013-05-01	37	14	1	0
2013-06-01	17	12	0	0
2013-07-01	14	9	2	0
2013-08-01	15	7	1	0
2013-09-01	21	8	1	0
2013-10-01	19	15	1	0
2013-11-01	22	22	2	0
2013-12-01	16	14	0	0
2014-01-01	12	11	2	0
2014-02-01	14	10	1	0
2014-03-01	17	22	1	0
2014-04-01	11	27	2	0
2014-05-01	16	54	2	0
2014-06-01	17	38	1	0
2014-07-01	35	25	10	0
2014-08-01	13	11	3	0
2014-09-01	23	18	1	0
2014-10-01	18	16	3	0
2014-11-01	14	17	1	0
2014-12-01	10	9	3	0
2015-01-01	21	9	1	0
2015-02-01	5	4	2	0
2015-03-01	9	8	2	0
2015-04-01	11	10	1	0
2015-05-01	26	22	6	0
2015-06-01	12	19	1	0
2015-07-01	16	24	0	0
2015-08-01	13	16	0	0
2015-09-01	16	13	0	0
2015-10-01	22	22	1	0
2015-11-01	35	31	1	0
2015-12-01	36	15	0	0
2016-01-01	18	21	3	0
2016-02-01	22	19	0	0
2016-03-01	27	24	1	0
2016-04-01	24	16	3	0
