date	html	pdf	abstract	epdf
2011-12-01	1	1	0	0
2012-01-01	128	205	3	0
2012-02-01	154	199	3	0
2012-03-01	459	167	3	0
2012-04-01	542	309	1	0
2012-05-01	558	638	4	0
2012-06-01	392	158	1	0
2012-07-01	225	61	1	0
2012-08-01	248	245	1	0
2012-09-01	513	81	2	0
2012-10-01	817	170	1	0
2012-11-01	679	101	6	0
2012-12-01	379	75	3	0
2013-01-01	413	81	3	0
2013-02-01	446	94	3	0
2013-03-01	754	104	3	0
2013-04-01	924	103	5	0
2013-05-01	805	89	0	0
2013-06-01	744	53	3	0
2013-07-01	673	118	3	0
2013-08-01	563	79	1	0
2013-09-01	453	84	2	0
2013-10-01	520	109	1	0
2013-11-01	1049	341	3	0
2013-12-01	351	177	0	0
2014-01-01	204	112	5	0
2014-02-01	335	196	2	0
2014-03-01	610	369	2	0
2014-04-01	707	338	3	0
2014-05-01	997	155	5	0
2014-06-01	677	116	9	0
2014-07-01	431	61	22	0
2014-08-01	442	90	3	0
2014-09-01	589	70	1	0
2014-10-01	770	76	3	0
2014-11-01	952	64	1	0
2014-12-01	470	51	2	0
2015-01-01	286	45	3	0
2015-02-01	253	27	0	0
2015-03-01	649	279	0	0
2015-04-01	656	250	0	0
2015-05-01	655	628	4	1
2015-06-01	735	760	4	21
2015-07-01	298	431	2	0
2015-08-01	294	336	0	0
2015-09-01	411	148	0	0
2015-10-01	666	1259	9	0
2015-11-01	980	1327	5	0
2015-12-01	571	587	0	0
2016-01-01	294	320	3	0
2016-02-01	305	254	1	0
2016-03-01	378	308	0	0
2016-04-01	703	386	1	0
