date	html	pdf	abstract	epdf
2012-01-01	14	17	5	0
2012-02-01	16	18	2	0
2012-03-01	28	37	2	0
2012-04-01	33	14	1	0
2012-05-01	42	21	4	0
2012-06-01	36	21	3	0
2012-07-01	31	17	3	0
2012-08-01	17	11	1	0
2012-09-01	29	23	1	0
2012-10-01	38	12	2	0
2012-11-01	18	17	2	0
2012-12-01	20	16	2	0
2013-01-01	13	11	1	0
2013-02-01	16	7	2	0
2013-03-01	33	23	5	0
2013-04-01	40	16	2	0
2013-05-01	46	22	2	0
2013-06-01	26	10	6	0
2013-07-01	34	19	6	0
2013-08-01	21	21	4	0
2013-09-01	10	9	5	0
2013-10-01	22	25	1	0
2013-11-01	18	24	4	0
2013-12-01	13	19	6	0
2014-01-01	17	17	2	0
2014-02-01	23	25	1	0
2014-03-01	15	19	6	0
2014-04-01	13	12	2	0
2014-05-01	12	28	5	0
2014-06-01	9	25	4	0
2014-07-01	21	16	8	0
2014-08-01	18	30	9	0
2014-09-01	21	12	3	0
2014-10-01	32	20	6	0
2014-11-01	21	16	4	0
2014-12-01	13	9	6	0
2015-01-01	32	11	9	0
2015-02-01	13	10	1	0
2015-03-01	16	20	5	0
2015-04-01	22	31	5	0
2015-05-01	21	28	10	1
2015-06-01	17	28	2	2
2015-07-01	27	7	3	0
2015-08-01	27	28	2	0
2015-09-01	27	33	2	0
2015-10-01	36	39	2	0
2015-11-01	54	30	3	0
2015-12-01	35	20	0	0
2016-01-01	26	14	3	0
2016-02-01	37	11	4	0
2016-03-01	27	6	1	0
2016-04-01	31	9	1	0
