date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	29	3	0	0
2012-02-01	46	0	1	0
2012-03-01	55	5	1	0
2012-04-01	63	8	0	0
2012-05-01	43	2	2	0
2012-06-01	45	18	1	0
2012-07-01	57	13	0	0
2012-08-01	51	4	0	0
2012-09-01	50	16	2	0
2012-10-01	61	11	0	0
2012-11-01	52	7	1	0
2012-12-01	43	7	1	0
2013-01-01	37	10	3	0
2013-02-01	42	4	3	0
2013-03-01	50	9	5	0
2013-04-01	55	11	1	0
2013-05-01	48	4	1	0
2013-06-01	41	9	2	0
2013-07-01	25	4	1	0
2013-08-01	29	4	1	0
2013-09-01	32	1	0	0
2013-10-01	64	15	0	0
2013-11-01	77	5	1	0
2013-12-01	66	11	0	0
2014-01-01	110	4	3	0
2014-02-01	94	12	2	0
2014-03-01	90	5	2	0
2014-04-01	69	3	4	0
2014-05-01	79	11	3	0
2014-06-01	57	7	2	0
2014-07-01	64	16	18	0
2014-08-01	32	6	5	0
2014-09-01	59	11	1	0
2014-10-01	87	8	1	0
2014-11-01	101	16	5	0
2014-12-01	107	16	3	0
2015-01-01	92	9	1	0
2015-02-01	69	12	4	0
2015-03-01	79	6	2	0
2015-04-01	74	7	1	0
2015-05-01	67	19	7	0
2015-06-01	59	10	1	0
2015-07-01	62	6	0	0
2015-08-01	57	11	1	0
2015-09-01	54	7	0	0
2015-10-01	93	14	1	0
2015-11-01	92	16	1	0
2015-12-01	97	6	0	0
2016-01-01	84	35	2	0
2016-02-01	87	25	0	0
2016-03-01	99	20	0	0
2016-04-01	113	12	0	0
