date	html	pdf	abstract	epdf
2011-12-01	1	1	0	0
2012-01-01	36	16	10	0
2012-02-01	32	40	9	0
2012-03-01	83	53	5	0
2012-04-01	63	47	2	0
2012-05-01	99	62	2	0
2012-06-01	71	39	8	0
2012-07-01	41	27	6	0
2012-08-01	51	29	5	0
2012-09-01	62	31	2	0
2012-10-01	94	51	3	0
2012-11-01	61	17	4	0
2012-12-01	20	8	5	0
2013-01-01	53	7	6	0
2013-02-01	33	22	5	0
2013-03-01	103	51	14	0
2013-04-01	108	42	7	0
2013-05-01	87	34	8	0
2013-06-01	58	18	12	0
2013-07-01	41	14	8	0
2013-08-01	43	14	7	0
2013-09-01	65	39	1	0
2013-10-01	70	36	1	0
2013-11-01	83	52	5	0
2013-12-01	50	17	3	0
2014-01-01	34	14	8	0
2014-02-01	51	25	8	0
2014-03-01	91	39	1	0
2014-04-01	65	30	4	0
2014-05-01	81	39	1	0
2014-06-01	58	38	4	0
2014-07-01	41	26	19	0
2014-08-01	54	26	5	0
2014-09-01	54	24	3	0
2014-10-01	57	37	5	0
2014-11-01	66	22	2	0
2014-12-01	34	20	4	0
2015-01-01	26	10	3	0
2015-02-01	26	10	5	0
2015-03-01	68	6	3	0
2015-04-01	70	12	5	0
2015-05-01	66	14	11	1
2015-06-01	77	22	1	10
2015-07-01	46	35	1	0
2015-08-01	69	29	5	0
2015-09-01	65	30	0	0
2015-10-01	78	17	4	0
2015-11-01	84	22	3	0
2015-12-01	55	16	6	0
2016-01-01	28	10	4	0
2016-02-01	52	10	2	0
2016-03-01	74	8	3	0
2016-04-01	82	19	1	0
