date	html	pdf	abstract	epdf
2012-01-01	15	9	1	0
2012-02-01	9	13	1	0
2012-03-01	15	3	2	0
2012-04-01	14	10	0	0
2012-05-01	14	19	2	0
2012-06-01	12	19	0	0
2012-07-01	9	3	0	0
2012-08-01	10	11	3	0
2012-09-01	12	7	1	0
2012-10-01	6	4	0	0
2012-11-01	9	8	0	0
2012-12-01	8	3	2	0
2013-01-01	8	1	5	0
2013-02-01	11	10	3	0
2013-03-01	16	19	2	0
2013-04-01	14	15	0	0
2013-05-01	21	12	1	0
2013-06-01	4	6	4	0
2013-07-01	4	5	0	0
2013-08-01	13	5	2	0
2013-09-01	12	7	0	0
2013-10-01	12	8	0	0
2013-11-01	13	2	3	0
2013-12-01	5	5	1	0
2014-01-01	3	1	4	0
2014-02-01	9	4	3	0
2014-03-01	10	7	3	0
2014-04-01	15	16	2	0
2014-05-01	5	13	2	0
2014-06-01	3	6	0	0
2014-07-01	24	5	13	0
2014-08-01	5	5	3	0
2014-09-01	9	12	2	0
2014-10-01	20	2	2	0
2014-11-01	15	5	0	0
2014-12-01	13	4	5	0
2015-01-01	28	0	5	0
2015-02-01	14	1	2	0
2015-03-01	7	3	3	0
2015-04-01	23	6	6	0
2015-05-01	7	6	7	0
2015-06-01	11	9	2	0
2015-07-01	5	3	1	0
2015-08-01	7	3	0	0
2015-09-01	7	5	1	0
2015-10-01	15	6	1	0
2015-11-01	13	5	1	0
2015-12-01	15	3	0	0
2016-01-01	12	6	1	0
2016-02-01	9	14	0	0
2016-03-01	12	7	2	0
2016-04-01	11	5	0	0
