date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	10	12	1	0
2012-02-01	9	4	0	0
2012-03-01	29	4	1	0
2012-04-01	24	4	1	0
2012-05-01	44	5	1	0
2012-06-01	16	14	1	0
2012-07-01	12	1	1	0
2012-08-01	18	4	2	0
2012-09-01	20	10	1	0
2012-10-01	9	0	0	0
2012-11-01	22	5	1	0
2012-12-01	5	3	2	0
2013-01-01	10	4	0	0
2013-02-01	15	6	3	0
2013-03-01	27	8	2	0
2013-04-01	24	6	1	0
2013-05-01	43	4	1	0
2013-06-01	23	6	1	0
2013-07-01	11	2	2	0
2013-08-01	8	2	2	0
2013-09-01	16	2	0	0
2013-10-01	21	9	0	0
2013-11-01	15	12	1	0
2013-12-01	16	8	0	0
2014-01-01	8	1	2	0
2014-02-01	13	4	0	0
2014-03-01	15	3	1	0
2014-04-01	19	5	1	0
2014-05-01	26	9	2	0
2014-06-01	41	11	2	0
2014-07-01	29	7	3	0
2014-08-01	13	6	2	0
2014-09-01	15	2	2	0
2014-10-01	15	12	1	0
2014-11-01	18	19	1	0
2014-12-01	27	21	1	0
2015-01-01	34	12	5	0
2015-02-01	19	27	2	0
2015-03-01	8	7	3	0
2015-04-01	19	3	2	0
2015-05-01	14	3	8	0
2015-06-01	32	4	1	3
2015-07-01	15	1	0	0
2015-08-01	18	4	0	0
2015-09-01	18	3	0	0
2015-10-01	21	5	1	0
2015-11-01	25	4	1	0
2015-12-01	19	3	0	0
2016-01-01	19	2	1	0
2016-02-01	20	1	0	0
2016-03-01	27	8	2	0
2016-04-01	17	10	0	0
