date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	64	6	3	0
2012-02-01	58	5	1	0
2012-03-01	94	20	0	0
2012-04-01	82	35	0	0
2012-05-01	122	39	5	0
2012-06-01	75	13	0	0
2012-07-01	81	8	2	0
2012-08-01	89	13	0	0
2012-09-01	94	11	0	0
2012-10-01	122	17	0	0
2012-11-01	118	22	1	0
2012-12-01	83	9	2	0
2013-01-01	109	10	1	0
2013-02-01	124	10	0	0
2013-03-01	137	24	1	0
2013-04-01	145	24	3	0
2013-05-01	200	28	1	0
2013-06-01	95	7	1	0
2013-07-01	66	12	1	0
2013-08-01	110	9	1	0
2013-09-01	116	6	2	0
2013-10-01	106	6	0	0
2013-11-01	153	8	1	0
2013-12-01	106	9	0	0
2014-01-01	81	4	2	0
2014-02-01	95	12	0	0
2014-03-01	108	12	2	0
2014-04-01	101	11	2	0
2014-05-01	143	28	2	0
2014-06-01	111	5	0	0
2014-07-01	97	19	11	0
2014-08-01	140	15	2	0
2014-09-01	110	7	1	0
2014-10-01	134	13	1	0
2014-11-01	163	20	0	0
2014-12-01	124	3	1	0
2015-01-01	140	3	1	0
2015-02-01	131	1	0	0
2015-03-01	145	6	1	0
2015-04-01	164	4	1	0
2015-05-01	194	9	6	0
2015-06-01	173	16	4	3
2015-07-01	137	11	1	0
2015-08-01	149	10	0	0
2015-09-01	169	8	1	0
2015-10-01	201	16	3	0
2015-11-01	205	17	2	0
2015-12-01	132	6	0	0
2016-01-01	113	9	3	0
2016-02-01	123	8	0	0
2016-03-01	121	10	2	0
2016-04-01	142	20	1	0
